ID	Split
mol_425	train
mol_426	train
mol_427	test
mol_428	val
mol_429	train
mol_430	train
mol_431	train
mol_432	train
mol_433	train
mol_434	train
mol_435	train
mol_436	val
mol_437	train
mol_438	train
mol_439	train
mol_440	train
mol_441	train
mol_442	train
mol_443	val
mol_444	train
mol_445	train
mol_446	train
mol_447	train
mol_448	train
mol_449	val
mol_450	train
mol_451	train
mol_452	train
mol_453	val
mol_454	test
mol_455	train
mol_456	train
mol_457	val
mol_458	train
mol_459	train
mol_460	train
mol_461	train
mol_462	val
mol_463	train
mol_464	train
mol_465	train
mol_466	test
mol_467	train
mol_468	train
mol_469	val
mol_470	train
mol_471	test
mol_472	train
mol_473	train
mol_474	train
mol_475	train
mol_476	val
mol_477	train
mol_478	train
mol_479	train
mol_480	train
mol_481	train
mol_482	train
mol_483	train
mol_484	train
mol_485	train
mol_486	train
mol_487	val
mol_488	train
mol_489	train
mol_490	train
mol_491	train
mol_492	train
mol_493	train
mol_494	train
mol_495	train
mol_496	train
mol_497	train
mol_498	test
mol_499	val
mol_500	val
mol_501	train
mol_502	train
mol_503	test
mol_504	val
mol_505	train
mol_506	train
mol_507	train
mol_508	train
