id,smiles
mol_88,[C@]34([C@H](C2[C@@](F)([C@@]1(C(=CC(=O)C=C1)[C@@H](F)C2)C)[C@@H](O)C3)C[C@H]([C@]4(OC(=O)CC)C(SCCl)=O)C)C
mol_89,N1(Cc2cccc(OCCCNc3ccccn3)c2)CCCCC1
mol_90,CC12CC3(CC(C1)(CC(C2)C3)N)C
mol_91,C1=C(C(=CC(=C1Cl)N)OC)C(NC3CCN(CC2=CC=CC=C2)CC3)=O
mol_92,[H+].C1=C(OCC(=O)NCCN(CC)CC)C=CC(=C1)OC.[Cl-]
mol_93,C1[C@@H]2[C@](C(=C3C(c4c(ccc(c4C[C@@H]13)N(C)C)O)=O)O)(C(C(C(N)=O)=C([C@H]2N(C)C)O)=O)O
mol_94,C1CN(CCC1)Cc1cccc(c1)OCCCNc1ncccc1
mol_95,C1=CC=CC3=C1C(C2=CC=CC=C2)(SC3(C)C)CCCNC
mol_96,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6
mol_97,[C@]135[C@H]([C@H](N(CC1)CC2CCC2)CC4=C3C=C(O)C=C4)[C@H](CC(C5)=C)C
mol_98,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)CCl
mol_99,Oc1ccc2C[C@H]3N(CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O)CC6CC6
mol_100,O=C3C1C(C2CCC1C2)C(=O)N3C4C(NC(=O)CC4)=O
mol_101,CCC1(C)CC(=O)NC1=O
mol_102,C(OC1=NSN=C1C2=CCCN(C2)C)CCCCC
mol_103,[C@@H]1([P](O)(O)=O)[C@H](C)O1
mol_104,C1=C(Cl)C=CC2=C1C(=NCC(=S)N2C)C3=CC=CC=C3
mol_105,CO[C@@H]([C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]6C[C@@H](O[C@H]7C[C@@H](O[C@H]8C[C@](C)(O)[C@H](O)[C@@H](C)O8)[C@H](O)[C@@H](C)O7)[C@H](O)[C@@H](C)O6)C(=O)[C@@H](O)[C@@H](C)O
mol_106,[C@@]12(C3=C(N(C)[C@H]1N(C)CC2)C=CC(=C3)OC(NCCCCCCC)=O)C
mol_107,C1=CC=NC=C1C(N(CC)CC)=O
mol_108,CC14C5(C(CC1C3C(C2(C(=CC(=O)CC2)CC3)C)CC4)OC(O5)(C)C)C(C)=O
mol_109,C1=CC=CC=C1CC(NC(N)=O)=O
mol_110,C1=C([S](N)(=O)=O)C=CC(=C1C(NCC2N(CCC2)CCC)=O)OC
mol_111,C1=NC2=C([N]1CCC(COC(C)=O)COC(C)=O)N=C(N)N=C2
mol_112,O=C2N1C(NC(=O)C1)CC2
mol_113,C1=CC(=CC(=C1NC(OCC)=O)N)NCC2=CC=C(C=C2)F
mol_114,[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC6(O5)CCCC6)C)C(COC(C)=O)=O
mol_115,C1=CC=CC3=C1C(C2=C(C=CC=C2)C3(C)C)=CCCN(C)C
mol_116,N1(Cc2cc(OCCCNc3oc4ccccc4n3)ccc2)CCCCC1
mol_117,[C@H]34[C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@@H](O)C[C@@]3([C@](C(COC(COC(CCCCCCCCCCCCCCCCC)=O)=O)=O)(O)CC4)C
mol_118,c1ccc(C(NCCCOc2cc(CN3CCCCC3)ccc2)=O)cc1
mol_119,C1=CC(=CC=C1C(CCCN2CC3CCC(C2)CC3)=O)F
mol_120,[C@@H]34C1=CC=CC2=C1C(=C[NH]2)C[C@H]3N(C[C@H](C4)NC(N(CC)CC)=O)C
mol_121,C(C(F)(F)F)F
mol_122,C3=C(N2CCN(CC(COC1=CC(=C(OC)C(=C1)OC)OC)O)CC2)C(=CC=C3)OC
mol_123,C1=CC(=CC2=C1[N](C4=C2CN(CCCC(C3=CC=C(C=C3)F)O)CC4)C5=CC=C(F)C=C5)F
mol_124,C1=C(C(F)(F)F)C=CC=C1C2=CCN(CC2)CCC4=CC3=CC=CC=C3C=C4
mol_125,C1=CC=CC3=C1N(C2=CC=CC=C2)CC3(CCCNC)C
mol_126,C1=C(Cl)C=CC2=C1C(N(CC(=O)N2C)C(N)=O)C3=CC=CC=C3
mol_127,C1=CC=CC2=C1N(C3=C(S2)C=CC(=C3)[S](N(C)C)(=O)=O)CCCN4CCN(CC4)C
mol_128,C1=C3C(=CC=C1\C=C\C(N2CCCCC2)=O)OCO3
mol_129,C(N1C(C(C)OC1=O)=O)C=C
mol_130,C3=C(C2C(COC1=CC=C(OC)C=C1)CN(C)CC2)C=CC=C3
mol_131,CN(C)CCOC(=O)COc1ccc(Cl)cc1
mol_132,C(C1=CN=CC=C1)(=O)N
mol_133,Fc1ccc(cc1)C(=O)CCCN2CCC(=CC2)N3C(=O)Nc4ccccc34
mol_134,C1=C(OC)C(=CC3=C1C2N(CC(CC(C)C)C(C2)=O)CC3)OC
mol_135,Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)C(=O)c3ccc(F)cc3
mol_136,[C@H]2(C1=CC(=O)C=C[C@@]1([C@@]4([C@@H](C2)[C@@H]3C[C@@H](O)[C@]([C@@]3(C)C[C@@H]4O)(O)C(=O)CO)F)C)F
mol_137,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3
mol_138,C1=CC=CC(=C1N3CCN(CCC2=C[N](C)N=C2)CC3)Cl
mol_139,C1=CC(=CC2=C1[N](C(=C2CC(O)=O)C)C(C3=CC=C(Cl)C=C3)=O)OC
mol_140,C2=C(C(C[N]1C=CN=C1)=O)C=CC3=CC=CC=C23
mol_141,N[S](=O)(=O)Cc1noc2ccccc12
mol_142,[C@]12(C(=CC(C=C1)=O)[C@H](C[C@H]3[C@H]4[C@](C[C@@H]([C@H]23)O)([C@](C(=O)CO)(O)[C@@H](C4)C)C)F)C
mol_143,[C@]14([C@@](C(=O)COC(CCC(=O)[O-])=O)(CC[C@H]1[C@@H]3CCC2=CC(C=C[C@@]2([C@H]3[C@H](C4)O)C)=O)O)C.[Na+]
mol_144,CN(C)C(=O)COC2c1ccccc1CCc3ccccc23
mol_145,C3=C(C(N1CCN(C)CC1)C2=CC=CC=C2)C=CC(=C3)Cl
mol_146,[C@]12(OC(O[C@@H]1CC3C2(CC(O)[C@@]4(F)C3C[C@H](F)C5=CC(=O)C=CC45C)C)(C)C)C(=O)C(OC)OC
mol_147,[C@H]2(C1=CC(=C(OC)C=C1CCN(C2)C)OC)C3=CC=CC=C3
mol_148,C4=C(C3=C(CCN2CCN(C1=C(C=CC=C1)OC)CC2)OC(N3)=O)C=CC(=C4)F
mol_149,C1=C(C(CNC(C)(C)C)O)C(=CC=C1)F
mol_150,[C@H](N1C3=C(SC2=C1C=CC=C2)C=CC(=C3)C(=O)NCCC)(CN4CCCC4)C
mol_151,[C@H]14[C@H]([C@@H]2[C@@H]3[C@H]([C@H]1C=C2)C=C3)C(=O)N(C4=O)CCCCN6CCN(C5=NC=CC=N5)CC6
mol_152,C1=C(NC(CC)=O)C=CC(=C1)O
mol_153,C1=CC=CC=C1CNC(CCCl)=O
mol_154,CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(C)=O
mol_155,O=C1N(CCC1)CCCCN2CCN(CC2)c3cc(C(F)(F)F)ccn3
mol_156,C1=CC(=CC2=C1N(C(=O)N2)CCCN4CCC(C(C3=CC=C(F)C=C3)=O)CC4)Cl
mol_157,CC(N)Cc1ccccc1
mol_158,[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC4)C)(C(COC(CC)=O)=O)OC(CCC)=O
mol_159,[C@@H](N)(C(OCC(OC[N]1C2=C(N=C1)C(=O)N=C(N2)N)CO)=O)C(C)C
mol_160,C1=C(O)C=CC2=C1C(=C[NH]2)CC(C(O)=O)N
mol_161,[H+].C3=C(C(=C1CCN(C1)CC)C2=CC=CC=C2)C=CC=C3.[Cl-]
mol_162,C1=C(C(=CC=C1Cl)N(C(CN(C(CC#N)C)C)=O)C)C(C2=C(C=CC=C2)F)=O
mol_163,NC(=O)C1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)N3CCCCC3
mol_164,n1c(scc1)CCN
mol_165,Cc1noc(N[S](=O)(=O)c2ccc(N)cc2)c1C
mol_166,C1=C(Cl)C=CC3=C1N(C2=CC=CC=C2)C(CCN3C(OCC)=O)=O
mol_167,C1=C(Cl)C=CC3=C1C(C2=C(C=CC=C2)N3)CCCN(C)C
mol_168,C1=C(CN(C(=C(SC(OCC)=O)/CCOC(OCC)=O)/C)C=O)C(=NC(=N1)C)N
mol_169,C1=C(F)C=CC2=C1N4C(CN=C2C3=CC=CS3)CN(C)CC4
mol_170,C1=CC(=NC2=C1C(C(=CN2CC)C(O)=O)=O)CC3=CC=CC=C3
mol_171,[O-][N+](C1=CC=NC1NCCSCc2ncccc2Br)=O
mol_172,c1(ccc(c(c1)Cl)Cl)CC(=O)N1[C@H](C[N@@](C)CC1)CN1CCCC1
mol_173,CC1(C(N(C(O1)=O)C)=O)C
mol_174,C1=CC=CC(=C1CC2=CC=CS2)OCC3OCCNC3.O=C(O)\C=C/C(=O)O
mol_175,C1=C(C=CC=C1N2CCN(CCNC(N)=O)CC2)C(F)(F)F
mol_176,C1=C(SC2=C1C(=NCC3=NN=C([N]23)C4CCCCC4)C5=CC=CC=C5Cl)Br
mol_177,C1=NC(=NC(=C1CN(C(=C(SSCC2CCCO2)\CCO)/C)C=O)N)C
mol_178,CN(C)C(=O)C(CCN1CCC(O)(CC1)c1ccc(Cl)cc1)(c1ccccc1)c1ccccc1
mol_179,C2=C(COC1CCNCC1)C=CC3=C2C=CC=C3
mol_180,[C@@H](O)([C@@H](O)C(=O)O)C(=O)O.[C@@H](N)(CC1=CC=C(N(C)C)C=C1C)C
mol_181,NC1=NC(=O)N(C=C1)[C@H]2CC[C@@H](CO)O2
mol_182,[C@@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@@H]4C)C)(C(COC(C)=O)=O)OC(C(C)C)=O
mol_183,Oc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC=C)c2c1
mol_184,[C@]14([C@@]([C@@H](C)C[C@H]1[C@H]3[C@]([C@@]2(C(=CC(=O)C=C2)CC3)C)(F)[C@H](C4)O)(OC(CCCC)=O)C(CO)=O)C
mol_185,CN(C)CC\C=C/1c2ccccc2Sc3ccc(Cl)cc13
mol_186,C1=CC=CC4=C1N(C2C3CCN(C2)CC3)C5=C(CC4)C=CC=C5
mol_187,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1
mol_188,C1=NC3=C([N]1CCNC(C(C2=CC=CC=C2)O)C)C(N(C)C(N3C)=O)=O
mol_189,C1=C(Cl)C(=C(C2=C1NC(=O)C(N2)=O)[N+](=O)[O-])Cl
mol_190,C1CN(CCC1)Cc1cccc(c1)OCCCNc1nc2c(o1)cccc2
mol_191,C1=CC=CC2=C1N(C3=C(C=C2)C=CC=C3)CCCN4CCN(CCO)CC4
mol_192,CCCCCN1C=CC(=O)C(=C1C)O
mol_193,CC\C(=C/C)C(=O)NC(N)=O
mol_194,C1=CC(=CC2=C1C(C3=C(CC2)C=CC=N3)=C4CCN(C(OCC)=O)CC4)Cl
mol_195,C1=NC(=C3[N]1C2=C(C=CC=C2)N(C3=O)C(C)C)C4=NOC(=N4)C5CC5
mol_196,C1=CC(=CC(=C1OC)OC)CCN2CCN(CC2)C3=CC(=CC=C3)Cl
mol_197,C2=C(C1CN(CCO1)C(C)C)C=CC(=C2)C(F)(F)F
mol_198,CN(CCc2cc3cccc4CCc1ccccc1n2c34)Cc5ccccc5
mol_199,[H+].C1=CC=CC2=C1[S](=O)(=O)N(C2=O)CCCCN4CCN(C3=NC=CC=N3)CC4.[Cl-]
mol_200,ClC1=CC=CC(OC2CCN(CCC3CCCN3S(C4=CC(N([H])C=C5)=C5C=C4)(=O)=O)CC2)=C1
mol_201,Clc1cc2c(Oc3ccccc3C3CNCC32)cc1
mol_202,Fc5ccc4c(CCCN1CCC(CC1)n2c(=O)[nH]c3ccccc23)noc4c5
mol_203,O=C1NCCN1C4CCN(CCC3COc2ccccc2O3)CC4
mol_204,C2=C1C(=NC(=CC1=CC=C2)N3CCNCC3)C4=CC=CC=C4
mol_205,c1cc2c(C(N[C@@H](CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)OCCCN(C)C
mol_206,n(ccc1)c(c1)CCN(C)C
mol_207,[C@H]23C([C@@]1(OC(O[C@@H]1C2)(C)C)C(=O)COC(=O)C)(CC(O)[C@@]4(F)C3CC(=C5C4(CCC(=C5)OCCCl)C)C#N)C
mol_208,CN(C(C)CC1=CC=CC=C1)C
mol_209,C2=C(C1CCNCC1)OC3=C2C=C(OC)C=C3Br
mol_210,C1=CC=CC2=C1N(CC3=C(C2=C)C=CC=C3)CCCN(C)C
mol_211,NCC1(CCCCC1)CC(O)=O
mol_212,C(C(N1C(CCC1)=O)C(N)=O)C
mol_213,C1=CC=CC3=C1C(C2=CC=CC=C2)(OC3(C)C)CCCNC
mol_214,NNCCc1ccccc1.O[S](O)(=O)=O
mol_215,C1=CC(=CC=C1OCC(COC(N)=O)O)Cl
mol_216,C1=C(C(=C(O)C(=N1)C)CNCC)CSC
mol_217,C1=CC(=CC=C1C23C(C(=O)NC2=O)C3)Cl
mol_218,[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(COC(C(CNC(C6=CC=CC=C6)=O)C)=O)=O
mol_219,CC1C2Cc3ccc(O)cc3C1(C)CCN2CC4CC4
mol_220,[C@]23([C@H]([C@H]1[C@]([C@@](OC(C)=O)(C(C)=O)CC1)(C)C[C@@H]2O)C[C@H](C)C4=CC(=O)C=C[C@]34C)F
mol_221,[C@H]2(N(C1=CC=C(C(=C1)Cl)Cl)C(CC)=O)[C@@H](CCC2)N(C)C
mol_222,[C@H]23[C@@]([C@@]1(C(=CC(=O)CC1)CC2)C)([C@H](C[C@]4([C@H]3CC[C@@]4(C(COC(C)=O)=O)O)C)O)F
mol_223,OC1CCC2(O)C3Cc5ccc(O)c6OC1C2(CCN3CC4CCC4)c56
mol_224,CC(CN1c2ccccc2Sc3ccccc13)N(C)C
mol_225,[C@H]23[C@@]([C@@]1(C(=CC(=O)C=C1)CC2)C)([C@H](C[C@]4([C@H]3C[C@@H](C)[C@@H]4C(CO)=O)C)O)F
mol_226,C(C(C1CCCCC1)OC(N)=O)C
mol_227,C1=C(OC)C=CC3=C1N(C2=C(C=CC=C2)S3)CCC4N(CCCC4)C
mol_228,C(NCC(N)=O)CCCC
mol_229,NCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2
mol_230,[C@@H](C(C1=CC=CC=C1)=O)(C)N
mol_231,CCCCC
mol_232,OC(=O)CNC(=O)c1ccccc1O
mol_233,CC(CN1CCN(CCOCCO)CC1)CN2c3ccccc3Sc4ccccc24
mol_234,CN1C2CCC1CC(C2)OC(c3ccccc3)c4ccccc4.O[S](O)(=O)=O
mol_235,[C@@H]3(N(C1=C(C=CC=C1)F)C(COC)=O)[C@@H](CN(CCN2C(N(CC)N=N2)=O)CC3)C
mol_236,C(C(CCCC)CC)NC(CC(C)O)=O
mol_237,C2=C(C1=C(NC(C1)=O)C=C2)CCN(CCC)CCC
mol_238,C1=CC=CC=C1C(C2=CC=CC=C2)(C(CN(C)C)C)C(CC)=O
mol_239,O1CCCCC1C(=O)N
mol_240,C1=C(Cl)C=CC4=C1C3C2=CC=CC=C2CCN3CC(=O)N4C
mol_241,FC(F)(F)c1ccc2Sc3ccccc3N(CCCN4CCN(CC4)C5CC5)c2c1
mol_242,CCOC(=O)c1cncn1C(C)c2ccccc2
mol_243,[C@H]23C1=NN=C([N]1C[C@H]2CCC3)CCN4CCN(CC4)C5=CC=CC(=C5)C(F)(F)F
mol_244,C1=CC(=CC5=C1N(C4CCN(CC3OC2=C(C=CC=C2)OC3)CC4)C(N5)=O)Cl
mol_245,C(C(NC(C)=O)C(O)=O)CC(N)=O
mol_246,COC1(C(F)(F)C1(F)Cl)F
mol_247,CN[C@@H](C)Cc1ccccc1
mol_248,C3=C(C(C1=CC=C(C=C1)F)CCCN2CCN(C(NCC)=O)CC2)C=CC(=C3)F
mol_249,CCOC(=O)c1cnc2n(CC)ncc2c1NN=C(C)C
mol_250,OC(CCN1CCCCC1)(C2CC3CC2C=C3)c4ccccc4
mol_251,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc4ccc(O)cc34
mol_252,C1=CC=CC=C1C2CN(C(NCCC)=O)C(O2)=O
mol_253,c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](c2c(CC1)scc2)CN1CCCC1)=O
mol_254,[C@@]24(Cl)C1(C(=CC(=O)C=C1)[C@@H](F)CC2C3C(C([C@@H](C3)C)C(=O)COC(=O)C(C)(C)C)(CC4O)C)C
mol_255,C1=CC=CC2=C1C(=C[NH]2)CC(CC)N
mol_256,C1=C(OCC(NN)C)C=CC=C1
mol_257,NC1CONC1=O
mol_258,C(C(Cl)(Cl)Cl)OC(OCC(Cl)(Cl)Cl)=O
mol_259,C(C(C(NC(NC(C)=O)=O)=O)(CC)Br)C
mol_260,[C@@H](C1=CC=C(C=C1)[S](C)(=O)=O)([C@H](NC(C(Cl)Cl)=O)CF)O
mol_261,C(C1(C(NC(=O)NC1=O)=O)CC=C)C(C)C
mol_262,c1c2c(ccc1)[C@@]1([C@@H](c3cccc(c3O2)C)C[N@](CC1)C)O
mol_263,C1=CC=CC2=C1C3N(CC2)CCNC3
mol_264,Cc1csc(n1)N=C(N)N
mol_265,C1=CC=CC3=C1C(N(C2C(NCCC2)=O)[S]3(=O)=O)=O
mol_266,C1=CC(=CC=C1N3CCN(CCC(NC(C2=CC=CN=C2)=O)C)CC3)F
mol_267,ClC(CCC)O
mol_268,C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)C(CN(C)C)=O
mol_269,C1=CC=NC=C1C(N2CCOCC2)=O
mol_270,[C@@H]2(C1=CC=CC=C1[C@H](NC)C2)C3=CC=C(Cl)C(=C3)Cl.[H+].[Cl-]
mol_271,CCC(C)C1(CC)C(=O)NC(=O)NC1=O
mol_272,C1=C(C(=C(C=C1\C=C\C(N2CCCCCCC2)=O)OC)OC)OC
mol_273,CCCC(C)CC
mol_274,C1=CC=CC=C1C2OC(=NC2=O)N(C)C
mol_275,C1=C(C=CC=C1Br)\C=C\C(NCC)=O
mol_276,C1=CC(=CC=C1C(CCCN3CCC2(C(N(C)C(C2)=O)=O)CC3)=O)F
