id,smiles
mol_33,CCC1(CC)C(=O)N=C([O-])NC1=O
mol_34,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
mol_35,CC(=O)OCC(COC(C)=O)OC(C)=O
mol_36,CCCCCCCCCCCC(=O)N(C)CC(=O)O
mol_37,COc1ccc([N+](=O)[O-])cc1N
mol_38,CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1
mol_39,COCCCOCCCOC
mol_40,CCCN(CCC)CCc1cccc2c1CC(=O)N2
mol_41,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21
mol_42,CS(=O)(=O)c1ccc(-c2cn3ccccc3n2)cc1
mol_43,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
mol_44,C[C@@H](N)C(=O)c1ccccc1
mol_45,Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O
mol_46,CC(C)(Oc1ccc(Cl)cc1)C(=O)O
mol_47,COc1ccc(Nc2ccc(OC)cc2)cc1
mol_48,CNC(=O)Oc1cccc(C(C)C)c1
mol_49,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl
mol_50,NC(=O)c1cn(Cc2c(F)cccc2F)nn1
mol_51,Cc1ccc(N)c(S(=O)(=O)O)c1
mol_52,CCOCCOC(=O)C=Cc1ccc(OC)cc1
mol_53,Cc1c(C2(c3cc(Br)c(O)c(Br)c3C)OS(=O)(=O)c3ccccc32)cc(Br)c(O)c1Br
mol_54,O=C(Nc1ccccc1SSc1ccccc1NC(=O)c1ccccc1)c1ccccc1
mol_55,C=CCC1(C(C)CCC)C(=O)N=C([S-])NC1=O
mol_56,CCCCCCC(O)CCCCCCCCCCC(=O)O
mol_57,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F
mol_58,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO
mol_59,C=CC1(C)CC(OC(=O)CO)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O
mol_60,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1
mol_61,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
mol_62,Nc1cnn(-c2ccccc2)c(=O)c1Cl
mol_63,c1cc(C(c2ccc(OCC3CO3)cc2)c2ccc(OCC3CO3)cc2)ccc1OCC1CO1
mol_64,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C
mol_65,COc1cc(N)c(Cl)cc1C(=O)NC1CN2CCC1CC2
mol_66,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@@]21C
mol_67,C=CC(=O)OCCCl
mol_68,C=CC(=O)NCOCCCC
mol_69,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12
mol_70,Cc1cccc(C)c1Nc1ncccc1C(=O)O
mol_71,O=[Bi]Cl
mol_72,Cc1cccc(C)c1NC(=O)C(C)N
mol_73,O=P1(N(CCCl)CCCl)NC(OO)CCO1
mol_74,C=CCCCCCCCCC(=O)O
mol_75,CC1(C)COP(Oc2ccccc2)OC1
mol_76,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1
mol_77,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
mol_78,CN(C)P(=O)(N(C)C)N(C)C
mol_79,NC1CCN(c2cccc(Cl)n2)CC1
mol_80,CCCC(=O)OC(C)(C)Cc1ccccc1
mol_81,O=C(c1ccccc1)C(O)c1ccccc1
mol_82,Cc1cccc[n+]1[O-]
mol_83,N#Cc1cc(Br)c(O)c(Br)c1
mol_84,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
mol_85,CCC#N
mol_86,CCCC(=O)OC/C=C(\C)CCC=C(C)C
mol_87,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I
mol_88,ClP(Cl)c1ccccc1
mol_89,C=C(C)C(=O)OCCOCC
mol_90,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
mol_91,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1
mol_92,Clc1cc(Cl)c(Cl)cc1Cl
mol_93,CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2
mol_94,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
mol_95,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
mol_96,CCCC(O)C(CC)CO
mol_97,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Cl
mol_98,CCCCCCCCCCCCCCCCO
mol_99,Cc1occc(=O)c1O
mol_100,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2.CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2
mol_101,C[C@@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O
mol_102,NS(=O)(=O)c1ccc(C(=O)O)cc1
mol_103,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OCC(=O)O)c3csc(N)n3)[C@H]2SC1
mol_104,CCC(CO)(CO)CO
mol_105,O=[N+]([O-])/C=C/c1ccccc1
mol_106,CCC1CCC(CCC(=O)O)C1
mol_107,CC(=O)OCC=C(C)C
mol_108,COc1ccc(OC)c(C(O)C(C)N)c1
mol_109,CCCCCCCCCCCCCC(=O)OCC
mol_110,C1=CCCC=CCC1
mol_111,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F
mol_112,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C
mol_113,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1
mol_114,COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1
mol_115,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
mol_116,O=C1OC2(c3cc(Br)c([O-])cc3Oc3c2cc(Br)c([O-])c3[Hg]O)c2ccccc21
mol_117,C[Sn](C)(Cl)Cl
mol_118,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
mol_119,Cc1ccc(S(=O)(=O)N=C=O)cc1
mol_120,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
mol_121,Cc1ccc(S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl)cc1
mol_122,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O
mol_123,COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1
mol_124,CCCCCCC(CCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O)OC(C)=O
mol_125,CN(C)CCN(C)CCO
mol_126,CCCCCCCCCCCCCC
mol_127,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
mol_128,CC(C)(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)(C)C
mol_129,CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C
mol_130,CCCCNC(=S)NCCCC
mol_131,COCCOCCOC
mol_132,C1COCO1
mol_133,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21
mol_134,NNc1ccc(C(=O)O)cc1
mol_135,C=CCOC(=O)c1ccccc1C(=O)OCC=C
mol_136,CCCCCCOC(=O)CCCCC(=O)OCCCCCC
mol_137,Clc1ccc(Cl)c(Cl)c1Cl
mol_138,C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O
mol_139,CC1=C(C=O)C(C)(C)CCC1
mol_140,Nc1c(S(=O)(=O)O)cc(Br)c2c1C(=O)c1ccccc1C2=O
mol_141,[I-].[K+]
mol_142,CCO
mol_143,c1ccc(-c2nnn[nH]2)cc1
mol_144,CCCCCCC(=O)O
mol_145,CC(C)=CCCC(C)=CC(=O)O
mol_146,C1COCCN1
mol_147,COCCCN
mol_148,Clc1cccc(N2CCNCC2)c1
mol_149,Nc1cc(Cl)cc(S(=O)(=O)O)c1O
mol_150,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1
mol_151,Oc1cc(Cl)c(Cl)cc1Cl
mol_152,c1ccncc1
mol_153,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
mol_154,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
mol_155,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(=O)[O-])[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12
mol_156,CCCCCC/C=C\CCCCCCCC(=O)O
mol_157,C/C=C(\C)C(=O)OCc1ccccc1
mol_158,O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12
mol_159,C[C@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@@H](N(C)C)CC[C@]5(C)[C@H]4CC[C@]23CN1C
mol_160,COP(=O)([O-])OC.Cn1cc[n+](C)c1
mol_161,CC(C)(CCC(=O)O)C(=O)O
mol_162,C[Si](C)=O
mol_163,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1
mol_164,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32
mol_165,O=C(O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O
mol_166,C=C(Cl)CCl
mol_167,O=C(O)c1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1
mol_168,Clc1cccc(Cl)c1N=C1NCCN1
mol_169,CC(=O)OCCc1ccccc1
mol_170,CC1=CCC(C(C)C)C=C1
mol_171,Nc1nc2c(Cl)cccc2s1
mol_172,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N
mol_173,CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCC(CO)O4)nc21
mol_174,CCC(C)(C)c1ccc(O)cc1
mol_175,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2
mol_176,O=C(O)CC(O)C(=O)O
mol_177,CC(C)CC(=O)O
mol_178,CCC(Cl)CCC(Cl)C(Cl)CC(Cl)C(Cl)C(Cl)CCl
mol_179,Nc1ccc(Cc2ccc(N)cc2)cc1
mol_180,COc1ccc(N)c(C)c1
mol_181,Cc1ccc(N)cc1C
mol_182,Cc1cc(C(C)(C)C)c(O)c(C)c1Cn1c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c1=O
mol_183,Cc1ccc(C(N)=O)cc1N
mol_184,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
mol_185,CC#CCC(C)[C@H](O)/C=C/C1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O
mol_186,CN(CCO)CCO
mol_187,FCOC(C(F)(F)F)C(F)(F)F
mol_188,c1ccc2cnccc2c1
mol_189,C1CCC(SSC2CCCCC2)CC1
mol_190,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1
mol_191,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-]
mol_192,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC
mol_193,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
mol_194,Cc1cccc(Cc2c[nH]cn2)c1C
mol_195,Cn1cnc2c(=O)nc(N)[nH]c21
mol_196,C1CCN(CN2CCCCC2)CC1
mol_197,CCCOC(=O)C(C)O
mol_198,CCCCCCCC/C=C\CCCCCCCCN
mol_199,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2
mol_200,Cc1cc(C)c(C(=O)P(=O)(C(=O)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1
mol_201,CC1COc2ccccc2N1
mol_202,CC(CC(C#N)(c1ccccc1)c1ccccc1)N(C)C
mol_203,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F
mol_204,CC(C)CP(=S)([S-])CC(C)C
mol_205,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC
mol_206,O=[Cr]O[Cr]=O
mol_207,Cc1ccccc1C(OCCN(C)C)c1ccccc1
mol_208,NC(=O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
mol_209,O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1
mol_210,CC1CCCC1
mol_211,CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1
mol_212,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12
mol_213,O=c1[nH]c2ccccc2c(=O)n1CCCl
mol_214,CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1
mol_215,COC(OC)OC
mol_216,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O
mol_217,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@H]2O
mol_218,COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21
mol_219,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
mol_220,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
mol_221,C=C(C)C1CC=C(C)C(OC(C)=O)C1
mol_222,CC1(C)[C@@H](OC(=O)CCC(=O)[O-])CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)[O-])CC[C@]3(C)CC[C@]21C
mol_223,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F
mol_224,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1
mol_225,Oc1ccc(Cl)c(Cl)c1
mol_226,CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1
mol_227,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
mol_228,OC(CCl)CCl
mol_229,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1
mol_230,CC(=O)Nc1cccc(N)c1
mol_231,CCCCCCCCP(=O)(O)O
mol_232,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
mol_233,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1
mol_234,COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F
mol_235,N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12
mol_236,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl
mol_237,NC(=O)c1ccccc1C(N)=O
mol_238,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N/O)cc1)C1CCCCC1
mol_239,N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O
mol_240,CC(C)CCCC(C)CC=O
mol_241,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
mol_242,Nc1ccc(O)c(N)c1
mol_243,O=[N+]([O-])c1cccc2cccnc12
mol_244,FC(F)OC(F)(F)C(F)Cl
mol_245,CCCC[Sn](CCCC)(OC(C)=O)OC(C)=O
mol_246,CCc1cccc2c(CCO)c[nH]c12
mol_247,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O
mol_248,C=CC(C)CCC=C(C)C
mol_249,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1
mol_250,CCCCCC(N)=O
mol_251,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
mol_252,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)C(O)CN)OC[C@]1(C)O
mol_253,CCCC[n+]1ccccc1C
mol_254,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
mol_255,COCCOC(=O)CC#N
mol_256,CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
mol_257,Cc1cc(OCCOCC[N+](C)(C)Cc2ccccc2)ccc1C(C)(C)CC(C)(C)C
mol_258,CC(=O)OC(C(=O)c1ccccc1)c1ccccc1
mol_259,CCOS(=O)(=O)OCC
mol_260,Nc1ccc2ccccc2c1S(=O)(=O)O
mol_261,CC(=O)NO
mol_262,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
mol_263,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2
mol_264,Cc1ccc(N)cc1Cl
mol_265,N#Cc1ccc(N(CC(N)=O)CC(F)(F)F)cc1C(F)(F)F
mol_266,Cc1ccccc1CCl
mol_267,O=C(O)CNC(=O)c1ccc(CO)o1
mol_268,CC1COc2ccccc2N1C(=O)C(Cl)Cl
mol_269,Oc1ccc(/N=N/c2ccccc2)cc1
mol_270,CCN(CC)c1cccc(O)c1
mol_271,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
mol_272,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21
mol_273,O=c1[nH]sc2ccccc12
mol_274,c1ccc(Nc2ccccc2)cc1
mol_275,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1
mol_276,Cc1occc(=O)c1OC(=O)C(C)C
mol_277,O=C(O)CCCCC(=O)O
mol_278,COc1c2occc2cc2ccc(=O)oc12
mol_279,CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1
mol_280,O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2
mol_281,Cn1cc[nH]c1=S
mol_282,CC(=O)NS(=O)(=O)c1ccc(N)cc1
mol_283,O=C(CCl)c1ccc(Cl)cc1Cl
mol_284,CNC1(c2ccccc2Cl)CCCCC1=O
mol_285,CN(C)CCOCCN(C)CCO
mol_286,CC1=C(C)S(=O)(=O)CCS1(=O)=O
mol_287,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N
mol_288,CC(C)Cc1ccc(CC(=O)O)cc1
mol_289,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
mol_290,CNc1ccc([N+](=O)[O-])cc1
mol_291,CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1
mol_292,CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C
mol_293,NC12CC3CC(CC(C3)C1)C2
mol_294,CCN(CC)CCOC(=O)c1cccnc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
mol_295,CC(C)COC(=O)c1ccccc1
mol_296,CCCC/C=C/C=C\C=O
mol_297,c1ccc(CN2CCNCC2)cc1
mol_298,[Co+2].c1cc[cH-]c1.c1cc[cH-]c1
mol_299,CC(C)NCC(O)c1ccc(O)c(O)c1
mol_300,CCOC(=O)C(C)O
mol_301,Oc1cccc2[nH]ccc12
mol_302,Cc1cc(C)c(/N=N/c2c(O)c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])ccc23)cc1C
mol_303,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
mol_304,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C
mol_305,Oc1cc(Cl)cc(Cl)c1Cl
mol_306,ICCc1ccccc1
mol_307,Cc1ccccc1CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
mol_308,CC(C)OP(C)(=O)OC(C)C
mol_309,O=C(O)c1ccc(OCCn2ccnc2)cc1
mol_310,C=C(C)C(=O)OCCCCCCCCCCCC
mol_311,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.O=C([O-])c1cc2ccccc2c(Cc2c(O)c(C(=O)[O-])cc3ccccc23)c1O
mol_312,Cc1ccc2ccccc2n1
mol_313,C=C(C)[C@H]1CC=C(C)CC1
mol_314,c1ccc(CCc2ccccc2)cc1
mol_315,c1cc2c3c(c1)ccc1cccc(c13)C2
mol_316,CCn1c2ccccc2c2cc([N+](=O)[O-])ccc21
mol_317,CC1=C2N=C(C=C3N=C(C(C)=C4[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]1[C@@H](CO)O[C@H](n6cnc7cc(C)c(C)cc76)[C@@H]1O)[C@H]5CC(N)=O)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O
mol_318,CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C
mol_319,C[N+]1(C)CCCCC1
mol_320,COC(=O)C1=CCCN(C)C1
mol_321,O=C1CCCCCCCCCCCCCCCO1
mol_322,C=CC(=O)NC(C)(C)C
mol_323,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
mol_324,CCN(CCC#N)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1
mol_325,c1cc2c3c(cccc3c1)CC2
mol_326,CC1=CC(=O)CC(C)(C)C1=O
mol_327,C[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1
mol_328,CCCCCCCCCCCCCCCO
mol_329,CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1
mol_330,O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1
mol_331,CC(=O)Nc1ccc(OCCOCCOc2ccc(NC(C)=O)cc2)cc1
mol_332,O=C1CCC(=O)N1CO
mol_333,CCN1CCOCC1
mol_334,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
mol_335,NCCCCCC(=O)O
mol_336,C[C@@H]1C(=O)N=C2Nc3cccc(Cl)c3CN21
mol_337,C[n+]1ccn(Cc2ccccc2)c1
mol_338,Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O
mol_339,O=C(OCc1ccccc1)c1ccc(O)cc1
mol_340,CC(=O)Nc1ccc(C(=O)CCl)cc1
mol_341,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1
mol_342,CC(C)(C)OC(=O)c1cccc(N)c1
mol_343,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1
mol_344,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
mol_345,Oc1ccc2c(c1)Cc1ccccc1-2
mol_346,CC/C=C\CCOC(=O)CCCCC
mol_347,CON(C)C(=O)Nc1ccc(Cl)cc1
mol_348,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1
mol_349,CC[C@H](OC(C)=O)C(C[C@@H](C)NC)(c1ccccc1)c1ccccc1
mol_350,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1
mol_351,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC
