ID	Split
mol_238	test
mol_239	test
mol_240	train
mol_241	train
mol_242	train
mol_243	val
mol_244	train
mol_245	train
mol_246	train
mol_247	test
mol_248	train
mol_249	train
mol_250	val
mol_251	val
mol_252	train
mol_253	train
mol_254	train
mol_255	train
mol_256	train
mol_257	test
mol_258	val
mol_259	test
mol_260	val
mol_261	train
mol_262	train
mol_263	train
mol_264	train
mol_265	train
mol_266	train
mol_267	train
mol_268	train
mol_269	train
mol_270	train
mol_271	val
mol_272	train
mol_273	train
mol_274	train
mol_275	test
mol_276	test
mol_277	val
mol_278	test
mol_279	train
mol_280	test
mol_281	train
mol_282	train
mol_283	train
mol_284	val
mol_285	train
mol_286	train
mol_287	train
mol_288	train
mol_289	train
mol_290	test
mol_291	train
mol_292	train
mol_293	train
mol_294	train
mol_295	train
mol_296	test
mol_297	train
mol_298	val
mol_299	train
mol_300	val
mol_301	val
mol_302	train
mol_303	train
mol_304	val
mol_305	train
mol_306	val
mol_307	train
mol_308	train
mol_309	train
mol_310	train
mol_311	val
mol_312	val
mol_313	train
mol_314	train
mol_315	train
mol_316	train
mol_317	train
mol_318	train
mol_319	train
mol_320	val
mol_321	train
mol_322	train
mol_323	train
mol_324	train
mol_325	train
mol_326	train
mol_327	train
mol_328	train
mol_329	val
mol_330	train
mol_331	train
mol_332	train
mol_333	train
mol_334	train
mol_335	train
mol_336	val
mol_337	train
mol_338	test
mol_339	train
mol_340	train
mol_341	train
mol_342	test
mol_343	train
mol_344	train
mol_345	train
mol_346	train
mol_347	train
mol_348	train
mol_349	train
mol_350	val
mol_351	val
mol_352	test
mol_353	train
mol_354	test
mol_355	train
mol_356	train
mol_357	test
mol_358	train
mol_359	val
mol_360	train
mol_361	train
mol_362	train
mol_363	val
mol_364	train
mol_365	val
mol_366	train
mol_367	train
mol_368	train
mol_369	train
mol_370	train
mol_371	train
mol_372	train
mol_373	train
mol_374	train
mol_375	train
mol_376	val
mol_377	val
mol_378	train
mol_379	train
mol_380	train
mol_381	train
mol_382	train
mol_383	train
mol_384	train
mol_385	train
mol_386	train
mol_387	train
mol_388	train
mol_389	val
mol_390	train
mol_391	train
mol_392	test
mol_393	train
mol_394	train
mol_395	train
mol_396	test
mol_397	test
mol_398	train
mol_399	val
mol_400	train
mol_401	val
mol_402	train
mol_403	train
mol_404	train
mol_405	train
mol_406	train
mol_407	train
mol_408	train
mol_409	train
mol_410	train
mol_411	val
mol_412	val
mol_413	train
mol_414	test
mol_415	train
mol_416	val
mol_417	train
mol_418	train
mol_419	train
mol_420	test
mol_421	train
mol_422	val
mol_423	train
mol_424	train
mol_425	test
mol_426	train
mol_427	train
mol_428	train
mol_429	train
mol_430	train
mol_431	val
mol_432	val
mol_433	train
mol_434	val
mol_435	train
mol_436	train
mol_437	train
mol_438	train
mol_439	test
mol_440	test
mol_441	train
mol_442	train
mol_443	train
mol_444	train
mol_445	val
mol_446	train
mol_447	val
mol_448	train
mol_449	val
mol_450	train
mol_451	val
mol_452	test
mol_453	train
mol_454	train
mol_455	val
mol_456	train
mol_457	val
mol_458	train
mol_459	train
mol_460	test
mol_461	test
mol_462	test
mol_463	train
mol_464	train
mol_465	test
mol_466	train
mol_467	train
mol_468	val
mol_469	train
mol_470	train
mol_471	train
mol_472	val
mol_473	train
mol_474	val
mol_475	train
mol_476	train
mol_477	train
mol_478	train
mol_479	train
mol_480	test
mol_481	train
mol_482	train
mol_483	train
mol_484	val
mol_485	train
mol_486	train
mol_487	train
mol_488	val
mol_489	train
mol_490	train
mol_491	train
mol_492	train
mol_493	train
mol_494	test
mol_495	train
mol_496	train
mol_497	test
mol_498	train
mol_499	val
mol_500	train
mol_501	train
mol_502	train
mol_503	train
mol_504	val
mol_505	train
mol_506	train
mol_507	val
mol_508	train
mol_509	val
mol_510	train
mol_511	train
mol_512	train
mol_513	train
mol_514	train
mol_515	test
mol_516	val
mol_517	train
mol_518	train
mol_519	train
mol_520	train
mol_521	val
mol_522	train
mol_523	val
mol_524	val
mol_525	train
mol_526	train
mol_527	val
mol_528	train
mol_529	train
mol_530	train
mol_531	train
mol_532	train
mol_533	test
mol_534	val
mol_535	train
mol_536	train
mol_537	train
mol_538	train
mol_539	train
mol_540	train
mol_541	train
mol_542	train
mol_543	val
mol_544	train
mol_545	train
mol_546	train
mol_547	train
mol_548	val
mol_549	train
mol_550	train
mol_551	train
mol_552	train
mol_553	train
mol_554	train
mol_555	val
mol_556	test
mol_557	train
mol_558	train
mol_559	val
mol_560	test
mol_561	train
mol_562	train
mol_563	train
mol_564	val
mol_565	train
mol_566	train
mol_567	train
mol_568	train
mol_569	val
mol_570	test
mol_571	train
mol_572	train
mol_573	train
mol_574	train
mol_575	train
mol_576	val
mol_577	train
mol_578	train
mol_579	train
mol_580	train
mol_581	train
mol_582	train
mol_583	train
mol_584	train
mol_585	train
mol_586	train
mol_587	test
mol_588	train
mol_589	train
mol_590	train
mol_591	val
mol_592	train
mol_593	train
mol_594	train
mol_595	train
mol_596	train
mol_597	train
mol_598	test
mol_599	test
mol_600	val
mol_601	train
mol_602	train
mol_603	train
mol_604	val
mol_605	train
mol_606	train
mol_607	train
mol_608	train
mol_609	val
mol_610	train
mol_611	val
mol_612	train
mol_613	train
mol_614	train
mol_615	train
mol_616	train
mol_617	val
mol_618	train
mol_619	val
mol_620	train
mol_621	train
mol_622	val
mol_623	train
mol_624	train
mol_625	val
mol_626	train
mol_627	test
mol_628	test
mol_629	train
mol_630	train
mol_631	train
mol_632	val
mol_633	train
mol_634	val
mol_635	train
mol_636	test
mol_637	train
mol_638	val
mol_639	train
mol_640	train
mol_641	train
mol_642	test
mol_643	train
mol_644	test
mol_645	test
mol_646	train
mol_647	train
mol_648	train
mol_649	test
mol_650	val
mol_651	train
mol_652	val
mol_653	train
mol_654	train
mol_655	train
mol_656	train
mol_657	train
mol_658	val
mol_659	train
mol_660	train
mol_661	train
mol_662	train
mol_663	train
mol_664	test
mol_665	train
mol_666	train
mol_667	val
mol_668	val
mol_669	train
mol_670	train
mol_671	train
mol_672	val
mol_673	train
mol_674	val
mol_675	val
mol_676	train
mol_677	val
mol_678	test
mol_679	train
mol_680	train
mol_681	test
mol_682	test
mol_683	train
mol_684	train
mol_685	train
mol_686	test
mol_687	train
mol_688	train
mol_689	train
mol_690	train
mol_691	train
mol_692	val
mol_693	train
mol_694	val
mol_695	train
mol_696	train
mol_697	val
mol_698	val
mol_699	train
mol_700	train
mol_701	train
mol_702	train
mol_703	val
mol_704	train
mol_705	train
mol_706	train
mol_707	val
mol_708	train
mol_709	val
mol_710	train
mol_711	train
mol_712	train
mol_713	train
mol_714	test
mol_715	val
mol_716	val
mol_717	train
mol_718	val
mol_719	val
mol_720	test
mol_721	train
mol_722	train
mol_723	train
mol_724	train
mol_725	train
mol_726	train
mol_727	train
mol_728	train
mol_729	val
mol_730	test
mol_731	test
mol_732	train
mol_733	train
mol_734	train
mol_735	train
mol_736	train
mol_737	train
mol_738	train
mol_739	train
mol_740	val
mol_741	train
mol_742	train
mol_743	train
mol_744	val
mol_745	val
mol_746	train
mol_747	train
mol_748	train
mol_749	val
mol_750	val
mol_751	train
mol_752	train
mol_753	val
mol_754	train
mol_755	train
mol_756	train
mol_757	val
mol_758	train
mol_759	val
mol_760	train
mol_761	val
mol_762	val
mol_763	train
mol_764	train
mol_765	train
mol_766	train
mol_767	train
mol_768	train
mol_769	val
mol_770	train
mol_771	train
mol_772	val
mol_773	test
mol_774	train
mol_775	train
mol_776	train
mol_777	train
mol_778	train
mol_779	val
mol_780	train
mol_781	train
mol_782	train
mol_783	train
mol_784	test
mol_785	val
mol_786	val
mol_787	train
mol_788	train
mol_789	val
mol_790	train
mol_791	test
mol_792	train
mol_793	test
mol_794	train
mol_795	val
mol_796	train
mol_797	train
mol_798	train
mol_799	val
mol_800	train
mol_801	val
mol_802	val
mol_803	train
mol_804	train
mol_805	val
mol_806	train
mol_807	train
mol_808	val
mol_809	train
mol_810	train
mol_811	train
mol_812	train
mol_813	train
mol_814	val
mol_815	train
mol_816	val
mol_817	train
mol_818	train
mol_819	train
mol_820	train
mol_821	train
mol_822	train
mol_823	train
mol_824	val
mol_825	test
mol_826	train
mol_827	test
mol_828	train
mol_829	train
mol_830	train
mol_831	train
mol_832	train
mol_833	train
mol_834	train
mol_835	val
mol_836	train
mol_837	train
mol_838	train
mol_839	val
mol_840	train
mol_841	val
mol_842	val
mol_843	train
mol_844	train
mol_845	train
mol_846	train
mol_847	test
mol_848	train
mol_849	train
mol_850	train
mol_851	val
mol_852	train
mol_853	val
mol_854	train
mol_855	train
mol_856	train
mol_857	val
mol_858	train
mol_859	train
mol_860	val
mol_861	test
mol_862	train
mol_863	train
mol_864	val
mol_865	val
mol_866	train
mol_867	train
mol_868	val
mol_869	train
mol_870	train
mol_871	train
mol_872	train
mol_873	train
mol_874	train
mol_875	train
mol_876	train
mol_877	train
mol_878	train
mol_879	train
mol_880	train
mol_881	train
mol_882	train
mol_883	train
mol_884	train
mol_885	train
mol_886	train
mol_887	train
mol_888	train
mol_889	train
mol_890	test
mol_891	train
mol_892	train
mol_893	train
mol_894	train
mol_895	test
mol_896	train
mol_897	train
mol_898	val
mol_899	train
mol_900	test
mol_901	train
mol_902	train
mol_903	val
mol_904	train
mol_905	train
mol_906	train
mol_907	train
mol_908	train
mol_909	train
mol_910	train
mol_911	train
mol_912	train
mol_913	train
mol_914	train
mol_915	test
mol_916	train
mol_917	train
mol_918	val
mol_919	train
mol_920	train
mol_921	val
mol_922	train
mol_923	val
mol_924	test
mol_925	train
mol_926	train
mol_927	train
mol_928	train
mol_929	train
mol_930	train
mol_931	train
mol_932	train
mol_933	train
mol_934	train
mol_935	train
mol_936	train
mol_937	train
mol_938	val
mol_939	val
mol_940	train
mol_941	train
mol_942	train
mol_943	train
mol_944	train
mol_945	train
mol_946	val
mol_947	train
mol_948	train
mol_949	train
mol_950	train
mol_951	train
mol_952	train
mol_953	val
mol_954	train
mol_955	train
mol_956	train
mol_957	train
mol_958	train
mol_959	train
mol_960	train
mol_961	train
mol_962	train
mol_963	train
mol_964	train
mol_965	train
mol_966	train
mol_967	train
mol_968	train
mol_969	train
mol_970	train
mol_971	train
mol_972	train
mol_973	train
mol_974	train
mol_975	train
mol_976	train
mol_977	train
mol_978	test
mol_979	train
mol_980	train
mol_981	train
mol_982	train
mol_983	train
mol_984	train
mol_985	val
mol_986	train
mol_987	train
mol_988	train
mol_989	val
mol_990	val
mol_991	train
mol_992	train
mol_993	train
mol_994	train
mol_995	train
mol_996	train
mol_997	train
mol_998	train
mol_999	train
mol_1000	val
mol_1001	val
mol_1002	val
mol_1003	train
mol_1004	train
mol_1005	train
mol_1006	val
mol_1007	train
mol_1008	test
mol_1009	train
mol_1010	train
mol_1011	train
mol_1012	val
mol_1013	val
mol_1014	train
mol_1015	train
mol_1016	val
mol_1017	train
mol_1018	train
mol_1019	train
mol_1020	train
mol_1021	train
mol_1022	val
mol_1023	train
mol_1024	test
mol_1025	test
mol_1026	val
mol_1027	test
mol_1028	test
mol_1029	val
mol_1030	test
mol_1031	train
mol_1032	train
mol_1033	train
mol_1034	val
mol_1035	val
mol_1036	test
mol_1037	val
mol_1038	val
mol_1039	train
mol_1040	val
mol_1041	test
mol_1042	train
mol_1043	train
mol_1044	train
mol_1045	train
mol_1046	test
mol_1047	train
mol_1048	train
mol_1049	train
mol_1050	test
mol_1051	train
mol_1052	train
mol_1053	train
mol_1054	test
mol_1055	train
mol_1056	train
mol_1057	train
mol_1058	train
mol_1059	train
mol_1060	val
mol_1061	train
mol_1062	train
mol_1063	train
mol_1064	val
mol_1065	val
mol_1066	val
mol_1067	train
mol_1068	train
mol_1069	val
mol_1070	train
mol_1071	train
mol_1072	val
mol_1073	train
mol_1074	val
mol_1075	val
mol_1076	train
mol_1077	train
mol_1078	train
mol_1079	train
mol_1080	test
mol_1081	train
mol_1082	train
mol_1083	train
mol_1084	test
mol_1085	train
mol_1086	test
mol_1087	val
mol_1088	train
mol_1089	train
mol_1090	train
mol_1091	train
mol_1092	train
mol_1093	train
mol_1094	train
mol_1095	test
mol_1096	train
mol_1097	train
mol_1098	train
mol_1099	train
mol_1100	test
mol_1101	train
mol_1102	test
mol_1103	train
mol_1104	train
mol_1105	train
mol_1106	train
mol_1107	train
mol_1108	val
mol_1109	test
mol_1110	train
mol_1111	train
mol_1112	val
mol_1113	train
mol_1114	val
mol_1115	train
mol_1116	train
mol_1117	train
mol_1118	train
mol_1119	train
mol_1120	val
mol_1121	train
mol_1122	train
mol_1123	val
mol_1124	test
mol_1125	train
mol_1126	train
mol_1127	train
mol_1128	train
mol_1129	train
mol_1130	train
mol_1131	val
mol_1132	train
mol_1133	train
mol_1134	train
mol_1135	train
mol_1136	val
mol_1137	train
mol_1138	val
mol_1139	val
mol_1140	val
mol_1141	train
mol_1142	test
mol_1143	train
mol_1144	test
mol_1145	val
mol_1146	train
mol_1147	val
mol_1148	test
mol_1149	train
mol_1150	test
mol_1151	train
mol_1152	val
mol_1153	val
mol_1154	train
mol_1155	train
mol_1156	train
mol_1157	val
mol_1158	val
mol_1159	train
mol_1160	val
mol_1161	train
mol_1162	train
mol_1163	val
mol_1164	train
mol_1165	train
mol_1166	test
mol_1167	train
mol_1168	train
mol_1169	train
mol_1170	train
mol_1171	val
mol_1172	test
mol_1173	train
mol_1174	val
mol_1175	train
mol_1176	test
mol_1177	train
mol_1178	val
mol_1179	val
mol_1180	val
mol_1181	train
mol_1182	train
mol_1183	train
mol_1184	train
mol_1185	train
mol_1186	test
mol_1187	train
mol_1188	train
mol_1189	train
mol_1190	train
mol_1191	train
mol_1192	train
mol_1193	train
mol_1194	train
mol_1195	train
mol_1196	test
mol_1197	train
mol_1198	train
mol_1199	val
mol_1200	train
mol_1201	train
mol_1202	val
mol_1203	val
mol_1204	train
mol_1205	train
mol_1206	test
mol_1207	test
mol_1208	train
mol_1209	test
mol_1210	train
mol_1211	train
mol_1212	val
mol_1213	train
mol_1214	train
mol_1215	train
mol_1216	train
mol_1217	train
mol_1218	train
mol_1219	train
mol_1220	train
mol_1221	train
mol_1222	test
mol_1223	train
mol_1224	train
mol_1225	train
mol_1226	train
mol_1227	test
mol_1228	train
mol_1229	train
mol_1230	test
mol_1231	train
mol_1232	val
mol_1233	train
mol_1234	train
mol_1235	train
mol_1236	train
mol_1237	train
mol_1238	val
mol_1239	train
mol_1240	test
mol_1241	train
mol_1242	train
mol_1243	train
mol_1244	train
mol_1245	test
mol_1246	train
mol_1247	train
mol_1248	val
mol_1249	train
mol_1250	val
mol_1251	val
mol_1252	test
mol_1253	test
mol_1254	test
mol_1255	train
mol_1256	train
mol_1257	train
mol_1258	train
mol_1259	train
mol_1260	train
mol_1261	val
mol_1262	test
mol_1263	val
mol_1264	train
mol_1265	test
mol_1266	train
mol_1267	train
mol_1268	train
mol_1269	train
mol_1270	test
mol_1271	train
mol_1272	train
mol_1273	test
mol_1274	train
mol_1275	train
mol_1276	test
mol_1277	val
mol_1278	train
mol_1279	train
mol_1280	train
mol_1281	val
mol_1282	train
mol_1283	train
mol_1284	val
mol_1285	train
mol_1286	test
mol_1287	val
mol_1288	train
mol_1289	train
mol_1290	val
mol_1291	train
mol_1292	train
mol_1293	val
mol_1294	train
mol_1295	val
mol_1296	train
mol_1297	train
mol_1298	train
mol_1299	train
mol_1300	train
mol_1301	test
mol_1302	train
mol_1303	train
mol_1304	train
mol_1305	test
mol_1306	train
mol_1307	test
mol_1308	train
mol_1309	train
mol_1310	train
mol_1311	train
mol_1312	test
mol_1313	train
mol_1314	train
mol_1315	train
mol_1316	train
mol_1317	train
mol_1318	train
mol_1319	train
mol_1320	val
mol_1321	train
mol_1322	train
mol_1323	train
mol_1324	train
mol_1325	train
mol_1326	train
mol_1327	train
mol_1328	train
mol_1329	train
mol_1330	val
mol_1331	test
mol_1332	test
mol_1333	train
mol_1334	train
mol_1335	train
mol_1336	train
mol_1337	train
mol_1338	test
mol_1339	val
mol_1340	train
mol_1341	train
mol_1342	train
mol_1343	val
mol_1344	train
mol_1345	train
mol_1346	train
mol_1347	train
mol_1348	train
mol_1349	train
mol_1350	train
mol_1351	train
mol_1352	train
mol_1353	train
mol_1354	train
mol_1355	train
mol_1356	train
mol_1357	val
mol_1358	train
mol_1359	val
mol_1360	val
mol_1361	train
mol_1362	train
mol_1363	train
mol_1364	train
mol_1365	test
mol_1366	val
mol_1367	train
mol_1368	test
mol_1369	test
mol_1370	train
mol_1371	train
mol_1372	test
mol_1373	train
mol_1374	train
mol_1375	val
mol_1376	train
mol_1377	val
mol_1378	train
mol_1379	train
mol_1380	train
mol_1381	train
mol_1382	test
mol_1383	train
mol_1384	train
mol_1385	test
mol_1386	train
mol_1387	train
mol_1388	train
mol_1389	train
mol_1390	train
mol_1391	train
mol_1392	test
mol_1393	train
mol_1394	train
mol_1395	train
mol_1396	train
mol_1397	train
mol_1398	val
mol_1399	train
mol_1400	val
mol_1401	test
mol_1402	train
mol_1403	train
mol_1404	train
mol_1405	train
mol_1406	train
mol_1407	train
mol_1408	train
mol_1409	val
mol_1410	train
mol_1411	train
mol_1412	train
mol_1413	train
mol_1414	train
mol_1415	val
mol_1416	train
mol_1417	train
mol_1418	train
mol_1419	test
mol_1420	train
mol_1421	train
mol_1422	val
mol_1423	test
mol_1424	train
mol_1425	test
mol_1426	train
mol_1427	test
mol_1428	train
mol_1429	val
mol_1430	train
mol_1431	val
mol_1432	train
mol_1433	train
mol_1434	train
mol_1435	train
mol_1436	val
mol_1437	train
mol_1438	test
mol_1439	train
mol_1440	train
mol_1441	val
mol_1442	train
mol_1443	val
mol_1444	train
mol_1445	train
mol_1446	train
mol_1447	train
mol_1448	val
mol_1449	train
mol_1450	train
mol_1451	train
mol_1452	train
mol_1453	val
mol_1454	train
mol_1455	train
mol_1456	train
mol_1457	test
mol_1458	train
mol_1459	val
mol_1460	train
mol_1461	train
mol_1462	train
mol_1463	train
mol_1464	train
mol_1465	train
mol_1466	train
mol_1467	train
mol_1468	train
mol_1469	train
mol_1470	val
mol_1471	train
mol_1472	test
mol_1473	train
mol_1474	train
mol_1475	train
mol_1476	test
mol_1477	train
mol_1478	train
mol_1479	train
mol_1480	val
mol_1481	train
mol_1482	train
mol_1483	train
mol_1484	train
mol_1485	test
mol_1486	train
mol_1487	train
mol_1488	train
mol_1489	train
mol_1490	train
mol_1491	train
mol_1492	train
mol_1493	test
mol_1494	train
mol_1495	train
mol_1496	val
mol_1497	train
mol_1498	val
mol_1499	train
mol_1500	train
mol_1501	train
mol_1502	train
mol_1503	val
mol_1504	train
mol_1505	train
mol_1506	train
mol_1507	test
mol_1508	train
mol_1509	train
mol_1510	train
mol_1511	train
mol_1512	val
mol_1513	train
mol_1514	val
mol_1515	train
mol_1516	train
mol_1517	train
mol_1518	train
mol_1519	train
mol_1520	train
mol_1521	train
mol_1522	test
mol_1523	train
mol_1524	train
mol_1525	train
mol_1526	train
mol_1527	train
mol_1528	train
mol_1529	train
mol_1530	train
mol_1531	test
mol_1532	train
mol_1533	test
mol_1534	val
mol_1535	train
mol_1536	val
mol_1537	train
mol_1538	train
mol_1539	train
mol_1540	train
mol_1541	val
mol_1542	test
mol_1543	train
mol_1544	test
mol_1545	train
mol_1546	train
mol_1547	train
mol_1548	train
mol_1549	train
mol_1550	train
mol_1551	train
mol_1552	train
mol_1553	train
mol_1554	train
mol_1555	test
mol_1556	test
mol_1557	train
mol_1558	val
mol_1559	train
mol_1560	train
mol_1561	train
mol_1562	train
mol_1563	val
mol_1564	test
mol_1565	train
mol_1566	train
mol_1567	train
mol_1568	train
mol_1569	train
mol_1570	train
mol_1571	train
mol_1572	train
mol_1573	train
mol_1574	train
mol_1575	train
mol_1576	val
mol_1577	train
mol_1578	train
mol_1579	test
mol_1580	train
mol_1581	train
mol_1582	train
mol_1583	test
mol_1584	val
mol_1585	train
mol_1586	test
mol_1587	train
mol_1588	val
mol_1589	train
mol_1590	val
mol_1591	val
mol_1592	val
mol_1593	train
mol_1594	train
mol_1595	train
mol_1596	train
mol_1597	train
mol_1598	train
mol_1599	train
mol_1600	train
mol_1601	train
mol_1602	train
mol_1603	train
mol_1604	train
mol_1605	train
mol_1606	test
mol_1607	train
mol_1608	train
mol_1609	train
mol_1610	train
mol_1611	train
mol_1612	val
mol_1613	train
mol_1614	train
mol_1615	train
mol_1616	train
mol_1617	val
mol_1618	train
mol_1619	val
mol_1620	train
mol_1621	train
mol_1622	train
mol_1623	train
mol_1624	val
mol_1625	train
mol_1626	train
mol_1627	train
mol_1628	train
mol_1629	train
mol_1630	train
mol_1631	test
mol_1632	train
mol_1633	train
mol_1634	train
mol_1635	test
mol_1636	train
mol_1637	train
mol_1638	val
mol_1639	test
mol_1640	train
mol_1641	train
mol_1642	val
mol_1643	val
mol_1644	test
mol_1645	val
mol_1646	train
mol_1647	val
mol_1648	train
mol_1649	val
mol_1650	train
mol_1651	train
mol_1652	train
mol_1653	train
mol_1654	train
mol_1655	train
mol_1656	train
mol_1657	train
mol_1658	train
mol_1659	train
mol_1660	train
mol_1661	test
mol_1662	val
mol_1663	train
mol_1664	val
mol_1665	train
mol_1666	train
mol_1667	train
mol_1668	train
mol_1669	train
mol_1670	train
mol_1671	train
mol_1672	train
mol_1673	val
mol_1674	train
mol_1675	train
mol_1676	val
mol_1677	train
mol_1678	train
mol_1679	train
mol_1680	train
mol_1681	val
mol_1682	train
mol_1683	test
mol_1684	train
mol_1685	val
mol_1686	train
mol_1687	val
mol_1688	val
mol_1689	train
mol_1690	val
mol_1691	train
mol_1692	test
mol_1693	train
mol_1694	train
mol_1695	train
mol_1696	test
mol_1697	train
mol_1698	train
mol_1699	train
mol_1700	train
mol_1701	train
mol_1702	train
mol_1703	train
mol_1704	val
mol_1705	train
mol_1706	train
mol_1707	train
mol_1708	val
mol_1709	train
mol_1710	train
mol_1711	train
mol_1712	train
mol_1713	train
mol_1714	train
mol_1715	train
mol_1716	train
mol_1717	train
mol_1718	train
mol_1719	train
mol_1720	val
mol_1721	val
mol_1722	train
mol_1723	train
mol_1724	train
mol_1725	test
mol_1726	train
mol_1727	train
mol_1728	test
mol_1729	train
mol_1730	val
mol_1731	train
mol_1732	train
mol_1733	train
mol_1734	train
mol_1735	train
mol_1736	train
mol_1737	train
mol_1738	val
mol_1739	test
mol_1740	train
mol_1741	train
mol_1742	train
mol_1743	train
mol_1744	train
mol_1745	train
mol_1746	val
mol_1747	train
mol_1748	val
mol_1749	train
mol_1750	train
mol_1751	train
mol_1752	train
mol_1753	train
mol_1754	val
mol_1755	val
mol_1756	test
mol_1757	val
mol_1758	train
mol_1759	train
mol_1760	train
mol_1761	train
mol_1762	train
mol_1763	train
mol_1764	train
mol_1765	train
mol_1766	train
mol_1767	val
mol_1768	train
mol_1769	val
mol_1770	train
mol_1771	train
mol_1772	test
mol_1773	val
mol_1774	train
mol_1775	train
mol_1776	val
mol_1777	train
mol_1778	val
mol_1779	train
mol_1780	train
mol_1781	train
mol_1782	test
mol_1783	train
mol_1784	test
mol_1785	train
mol_1786	train
mol_1787	val
mol_1788	train
mol_1789	train
mol_1790	train
mol_1791	val
mol_1792	val
mol_1793	train
mol_1794	train
mol_1795	val
mol_1796	val
mol_1797	train
mol_1798	train
mol_1799	train
mol_1800	train
mol_1801	test
mol_1802	train
mol_1803	train
mol_1804	train
mol_1805	train
mol_1806	test
mol_1807	train
mol_1808	train
mol_1809	train
mol_1810	train
mol_1811	train
mol_1812	train
mol_1813	train
mol_1814	train
mol_1815	train
mol_1816	train
mol_1817	train
mol_1818	val
mol_1819	train
mol_1820	val
mol_1821	train
mol_1822	train
mol_1823	val
mol_1824	train
mol_1825	train
mol_1826	train
mol_1827	val
mol_1828	train
mol_1829	val
mol_1830	train
mol_1831	test
mol_1832	train
mol_1833	train
mol_1834	val
mol_1835	train
mol_1836	train
mol_1837	train
mol_1838	train
mol_1839	train
mol_1840	test
mol_1841	train
mol_1842	train
mol_1843	train
mol_1844	train
mol_1845	train
mol_1846	train
mol_1847	train
mol_1848	train
mol_1849	train
mol_1850	val
mol_1851	train
mol_1852	train
mol_1853	test
mol_1854	train
mol_1855	test
mol_1856	train
mol_1857	train
mol_1858	train
mol_1859	train
mol_1860	train
mol_1861	val
mol_1862	train
mol_1863	train
mol_1864	train
mol_1865	test
mol_1866	train
mol_1867	train
mol_1868	test
mol_1869	train
mol_1870	val
mol_1871	val
mol_1872	val
