ID	Split
mol_367	train
mol_368	train
mol_369	train
mol_370	train
mol_371	train
mol_372	train
mol_373	train
mol_374	val
mol_375	train
mol_376	test
mol_377	train
mol_378	val
mol_379	val
mol_380	train
mol_381	val
mol_382	train
mol_383	train
mol_384	train
mol_385	train
mol_386	val
mol_387	train
mol_388	train
mol_389	train
mol_390	train
mol_391	test
mol_392	val
mol_393	val
mol_394	train
mol_395	train
mol_396	test
mol_397	train
mol_398	train
mol_399	train
mol_400	train
mol_401	val
mol_402	train
mol_403	train
mol_404	train
mol_405	val
mol_406	train
mol_407	train
mol_408	train
mol_409	test
mol_410	val
mol_411	val
mol_412	train
mol_413	train
mol_414	val
mol_415	val
mol_416	train
mol_417	val
mol_418	val
mol_419	train
mol_420	train
mol_421	train
mol_422	train
mol_423	val
mol_424	train
mol_425	train
mol_426	test
mol_427	train
mol_428	train
mol_429	val
mol_430	train
mol_431	val
mol_432	train
mol_433	val
mol_434	train
mol_435	train
mol_436	val
mol_437	train
mol_438	train
mol_439	train
mol_440	train
mol_441	train
mol_442	train
mol_443	train
mol_444	train
mol_445	train
mol_446	train
mol_447	test
mol_448	train
mol_449	train
mol_450	train
mol_451	train
mol_452	train
mol_453	train
mol_454	test
mol_455	train
mol_456	train
mol_457	train
mol_458	train
mol_459	train
mol_460	test
mol_461	test
mol_462	test
mol_463	val
mol_464	train
mol_465	val
mol_466	train
mol_467	train
mol_468	train
mol_469	train
mol_470	val
mol_471	train
mol_472	val
mol_473	val
mol_474	train
mol_475	train
mol_476	train
mol_477	train
mol_478	train
mol_479	train
mol_480	train
mol_481	train
mol_482	train
mol_483	val
mol_484	val
mol_485	train
mol_486	train
mol_487	test
mol_488	train
mol_489	val
mol_490	train
mol_491	val
mol_492	train
mol_493	val
mol_494	train
mol_495	train
mol_496	train
mol_497	val
mol_498	train
mol_499	train
mol_500	val
mol_501	test
mol_502	train
mol_503	train
mol_504	train
mol_505	val
mol_506	val
mol_507	test
mol_508	train
mol_509	train
mol_510	train
mol_511	train
mol_512	test
mol_513	train
mol_514	train
mol_515	val
mol_516	train
mol_517	val
mol_518	train
mol_519	train
mol_520	val
mol_521	train
mol_522	test
mol_523	train
mol_524	test
mol_525	train
mol_526	train
mol_527	train
mol_528	train
mol_529	train
mol_530	val
mol_531	train
mol_532	train
mol_533	train
mol_534	train
mol_883	train
mol_535	test
mol_536	val
mol_537	test
mol_538	train
mol_539	train
mol_540	test
mol_541	val
mol_542	train
mol_543	train
mol_544	train
mol_545	train
mol_546	train
mol_547	val
mol_548	train
mol_549	train
mol_550	train
mol_551	train
mol_552	train
mol_553	val
mol_554	train
mol_555	train
mol_556	train
mol_557	val
mol_558	test
mol_559	val
mol_560	train
mol_561	train
mol_562	train
mol_563	train
mol_564	val
mol_565	train
mol_566	train
mol_567	train
mol_568	train
mol_569	train
mol_570	train
mol_571	train
mol_572	train
mol_573	train
mol_574	train
mol_575	train
mol_576	train
mol_577	train
mol_578	val
mol_579	train
mol_580	val
mol_581	train
mol_582	train
mol_583	train
mol_584	train
mol_585	train
mol_586	train
mol_587	test
mol_588	train
mol_589	train
mol_590	train
mol_591	train
mol_592	train
mol_593	train
mol_594	val
mol_595	val
mol_596	train
mol_597	train
mol_598	test
mol_599	train
mol_600	train
mol_601	train
mol_602	train
mol_603	train
mol_604	train
mol_605	val
mol_606	train
mol_607	train
mol_608	train
mol_609	val
mol_610	test
mol_611	val
mol_612	train
mol_613	val
mol_614	train
mol_615	test
mol_616	val
mol_617	val
mol_618	val
mol_619	train
mol_620	val
mol_621	val
mol_622	train
mol_623	train
mol_624	val
mol_625	train
mol_626	train
mol_627	train
mol_628	test
mol_629	train
mol_630	train
mol_631	train
mol_632	train
mol_633	train
mol_634	val
mol_635	train
mol_636	train
mol_637	train
mol_638	val
mol_639	val
mol_640	train
mol_641	train
mol_642	train
mol_643	train
mol_644	train
mol_645	train
mol_646	test
mol_647	train
mol_648	train
mol_649	val
mol_650	train
mol_651	val
mol_652	train
mol_653	train
mol_654	train
mol_655	train
mol_656	val
mol_657	train
mol_658	train
mol_659	val
mol_660	train
mol_661	val
mol_662	val
mol_663	train
mol_664	train
mol_665	train
mol_666	test
mol_667	train
mol_668	val
mol_669	train
mol_670	train
mol_671	train
mol_672	train
mol_673	train
mol_674	train
mol_675	val
mol_676	train
mol_677	train
mol_678	train
mol_679	train
mol_680	train
mol_681	val
mol_682	val
mol_683	train
mol_684	train
mol_685	train
mol_686	train
mol_687	train
mol_688	val
mol_689	train
mol_690	train
mol_691	val
mol_692	val
mol_693	train
mol_694	train
mol_695	train
mol_696	val
mol_697	train
mol_698	train
mol_699	train
mol_700	train
mol_701	val
mol_702	train
mol_703	train
mol_704	train
mol_705	train
mol_706	val
mol_707	val
mol_708	test
mol_709	test
mol_710	train
mol_711	train
mol_712	test
mol_713	train
mol_714	train
mol_715	train
mol_716	train
mol_717	val
mol_718	val
mol_719	train
mol_720	train
mol_721	train
mol_722	train
mol_723	train
mol_724	val
mol_725	train
mol_726	val
mol_727	train
mol_728	train
mol_729	val
mol_730	train
mol_731	train
mol_732	val
mol_733	train
mol_734	train
mol_735	val
mol_736	train
mol_737	train
mol_738	train
mol_739	train
mol_740	train
mol_741	test
mol_742	train
mol_743	val
mol_744	train
mol_745	train
mol_746	train
mol_747	train
mol_748	train
mol_749	train
mol_750	test
mol_751	train
mol_752	train
mol_753	test
mol_754	val
mol_755	train
mol_756	train
mol_757	train
mol_758	train
mol_759	test
mol_760	train
mol_761	train
mol_762	val
mol_763	train
mol_764	train
mol_765	train
mol_766	train
mol_767	train
mol_768	train
mol_769	train
mol_770	train
mol_771	val
mol_772	train
mol_773	train
mol_774	val
mol_775	train
mol_776	train
mol_777	train
mol_778	train
mol_779	train
mol_780	val
mol_781	test
mol_782	train
mol_783	train
mol_784	train
mol_785	train
mol_786	test
mol_787	train
mol_788	test
mol_789	train
mol_790	train
mol_791	train
mol_792	train
mol_793	train
mol_794	test
mol_795	test
mol_796	train
mol_797	train
mol_798	train
mol_799	train
mol_800	test
mol_801	train
mol_802	train
mol_803	train
mol_804	val
mol_805	val
mol_806	train
mol_807	train
mol_808	train
mol_809	train
mol_810	train
mol_811	train
mol_812	train
mol_813	train
mol_814	train
mol_815	val
mol_816	train
mol_817	val
mol_818	test
mol_819	val
mol_820	val
mol_821	train
mol_822	train
mol_823	train
mol_824	train
mol_825	train
mol_826	train
mol_827	test
mol_828	val
mol_829	train
mol_830	train
mol_831	train
mol_832	train
mol_833	val
mol_834	train
mol_835	train
mol_836	train
mol_837	train
mol_838	val
mol_839	val
mol_840	test
mol_841	train
mol_842	train
mol_843	train
mol_844	val
mol_845	train
mol_846	train
mol_847	train
mol_848	train
mol_849	train
mol_850	val
mol_851	train
mol_852	train
mol_853	train
mol_854	test
mol_855	val
mol_856	train
mol_857	test
mol_858	val
mol_859	train
mol_860	train
mol_861	val
mol_862	test
mol_863	test
mol_864	train
mol_865	train
mol_866	train
mol_867	train
mol_868	train
mol_869	test
mol_870	train
mol_871	val
mol_872	train
mol_873	train
mol_874	val
mol_875	train
mol_876	train
mol_877	train
mol_878	train
mol_879	train
mol_880	train
mol_881	train
mol_882	train
mol_884	val
mol_885	test
mol_886	train
mol_887	train
mol_888	train
mol_889	train
mol_890	train
mol_891	train
mol_892	train
mol_893	test
mol_894	train
mol_895	test
mol_896	train
mol_897	train
mol_898	train
mol_899	train
mol_900	test
mol_901	val
mol_902	val
mol_903	test
mol_904	train
mol_905	train
mol_906	train
mol_907	train
mol_908	train
mol_909	train
mol_910	train
mol_911	train
mol_912	val
mol_913	train
mol_914	val
mol_915	train
mol_916	val
mol_917	test
mol_918	val
mol_919	train
mol_920	train
mol_921	val
mol_922	test
mol_923	train
mol_924	train
mol_925	val
mol_926	train
mol_927	train
mol_928	train
mol_929	train
mol_930	train
mol_931	train
mol_932	train
mol_933	val
mol_934	val
mol_935	train
mol_936	val
mol_937	train
mol_938	train
mol_939	val
mol_940	val
mol_941	train
mol_942	train
mol_943	train
mol_944	train
mol_945	val
mol_946	val
mol_947	test
mol_948	val
mol_949	train
mol_950	train
mol_951	train
mol_952	train
mol_953	test
mol_954	train
mol_955	train
mol_956	train
mol_957	val
mol_958	train
mol_959	train
mol_960	val
mol_961	train
mol_962	train
mol_963	val
mol_964	train
mol_965	train
mol_966	train
mol_967	train
mol_968	train
mol_969	train
mol_970	val
mol_971	train
mol_972	train
mol_973	train
mol_974	train
mol_975	train
mol_976	train
mol_977	train
mol_978	train
mol_979	train
mol_980	val
mol_981	train
mol_982	train
mol_983	val
mol_984	test
mol_985	train
mol_986	val
mol_987	train
mol_988	train
mol_989	val
mol_990	val
mol_991	test
mol_992	train
mol_993	train
mol_994	train
mol_995	train
mol_996	train
mol_997	train
mol_998	train
mol_999	val
mol_1000	train
mol_1001	train
mol_1002	val
mol_1003	train
mol_1004	train
mol_1005	train
mol_1006	train
mol_1007	train
mol_1008	val
mol_1009	train
mol_1010	val
mol_1011	val
mol_1012	train
mol_1013	test
mol_1014	train
mol_1015	train
mol_1016	train
mol_1017	train
mol_1018	val
mol_1019	train
mol_1020	train
mol_1021	val
mol_1022	val
mol_1023	train
mol_1024	train
mol_1025	train
mol_1026	val
mol_1027	train
mol_1028	test
mol_1029	train
mol_1030	train
mol_1031	val
mol_1032	train
mol_1033	train
mol_1034	train
mol_1035	train
mol_1036	train
mol_1037	val
mol_1038	train
mol_1039	train
mol_1040	val
mol_1041	train
mol_1042	val
mol_1043	train
mol_1044	train
mol_1045	val
mol_1046	train
mol_1047	train
mol_1048	train
mol_1049	train
mol_1050	val
mol_1051	train
mol_1052	train
mol_1053	train
mol_1054	train
mol_1055	train
mol_1056	test
mol_1057	train
mol_1058	train
mol_1059	train
mol_1060	train
mol_1061	train
mol_1062	train
mol_1063	train
mol_1064	train
mol_1065	test
mol_1066	train
mol_1067	train
mol_1068	val
mol_1069	val
mol_1070	train
mol_1071	test
mol_1072	train
mol_1073	train
mol_1074	train
mol_1075	train
mol_1076	train
mol_1077	train
mol_1078	train
mol_1079	test
mol_1080	train
mol_1081	test
mol_1082	train
mol_1083	train
mol_1084	train
mol_1085	train
mol_1086	train
mol_1087	train
mol_1088	train
mol_1089	val
mol_1090	train
mol_1091	train
mol_1092	train
mol_1093	train
mol_1094	train
mol_1095	train
mol_1096	train
mol_1097	val
mol_1098	train
mol_1099	train
mol_1100	val
mol_1101	train
mol_1102	test
mol_1103	train
mol_1104	train
mol_1105	test
mol_1106	train
mol_1107	test
mol_1108	test
mol_1109	train
mol_1110	val
mol_1111	val
mol_1112	test
mol_1113	train
mol_1114	train
mol_1115	train
mol_1116	test
mol_1117	val
mol_1118	val
mol_1119	train
mol_1120	test
mol_1121	train
mol_1122	train
mol_1123	val
mol_1124	train
mol_1125	train
mol_1126	train
mol_1127	train
mol_1128	val
mol_1129	train
mol_1130	train
mol_1131	val
mol_1132	train
mol_1133	train
mol_1134	train
mol_1135	train
mol_1136	train
mol_1137	val
mol_1138	train
mol_1139	train
mol_1140	train
mol_1141	train
mol_1142	test
mol_1143	val
mol_1144	val
mol_1145	train
mol_1146	train
mol_1147	train
mol_1148	test
mol_1149	train
mol_1150	train
mol_1151	val
mol_1152	train
mol_1153	train
mol_1154	train
mol_1155	val
mol_1156	train
mol_1157	train
mol_1158	train
mol_1159	val
mol_1160	test
mol_1161	train
mol_1162	train
mol_1163	train
mol_1164	test
mol_1165	train
mol_1166	train
mol_1167	test
mol_1168	train
mol_1169	train
mol_1170	train
mol_1171	train
mol_1172	train
mol_1173	train
mol_1174	test
mol_1175	train
mol_1176	train
mol_1177	train
mol_1178	train
mol_1179	train
mol_1180	train
mol_1181	val
mol_1182	train
mol_1183	train
mol_1184	train
mol_1185	val
mol_1186	train
mol_1187	train
mol_1188	val
mol_1189	train
mol_1190	train
mol_1191	val
mol_1192	val
mol_1193	train
mol_1194	train
mol_1195	train
mol_1196	train
mol_1197	train
mol_1198	train
mol_1199	train
mol_1200	train
mol_1201	val
mol_1202	train
mol_1203	train
mol_1204	train
mol_1205	train
mol_1206	train
mol_1207	train
mol_1208	train
mol_1209	val
mol_1210	train
mol_1211	train
mol_1212	train
mol_1213	val
mol_1214	val
mol_1215	train
mol_1216	val
mol_1217	train
mol_1218	train
mol_1219	train
mol_1220	train
mol_1221	train
mol_1222	val
mol_1223	train
mol_1224	train
mol_1225	train
mol_1226	train
mol_1227	train
mol_1228	val
mol_1229	val
mol_1230	train
mol_1231	train
mol_1232	val
mol_1233	train
mol_1234	train
mol_1235	train
mol_1236	train
mol_1237	train
mol_1238	train
mol_1239	test
mol_1240	test
mol_1241	train
mol_1242	val
mol_1243	train
mol_1244	train
mol_1245	train
mol_1246	train
mol_1247	train
mol_1248	train
mol_1249	train
mol_1250	val
mol_1251	train
mol_1252	val
mol_1253	train
mol_1254	val
mol_1255	train
mol_1256	val
mol_1257	val
mol_1258	train
mol_1259	train
mol_1260	train
mol_1261	train
mol_1262	val
mol_1263	test
mol_1264	train
mol_1265	train
mol_1266	train
mol_1267	train
mol_1268	train
mol_1269	train
mol_1270	train
mol_1271	train
mol_1272	test
mol_1273	train
mol_1274	train
mol_1275	test
mol_1276	train
mol_1277	val
mol_1278	train
mol_1279	train
mol_1280	val
mol_1281	test
mol_1282	train
mol_1283	test
mol_1284	train
mol_1285	train
mol_1286	train
mol_1287	train
mol_1288	train
mol_1289	train
mol_1290	train
mol_1291	train
mol_1292	train
mol_1293	train
mol_1294	val
mol_1295	train
mol_1296	val
mol_1297	train
mol_1298	train
mol_1299	train
mol_1300	train
mol_1301	train
mol_1302	train
mol_1303	train
mol_1304	train
mol_1305	train
mol_1306	train
mol_1307	train
mol_1308	train
mol_1309	val
mol_1310	train
mol_1311	train
mol_1312	val
mol_1313	train
mol_1314	train
mol_1315	test
mol_1316	train
mol_1317	train
mol_1318	train
mol_1319	train
mol_1320	train
mol_1321	train
mol_1322	train
mol_1323	test
mol_1324	train
mol_1325	train
mol_1326	train
mol_1327	train
mol_1328	train
mol_1329	val
mol_1330	train
mol_1331	train
mol_1332	train
mol_1333	train
mol_1334	train
mol_1335	val
mol_1336	train
mol_1337	train
mol_1338	train
mol_1339	val
mol_1340	train
mol_1341	train
mol_1342	train
mol_1343	train
mol_1344	val
mol_1345	train
mol_1346	train
mol_1347	train
mol_1348	val
mol_1349	train
mol_1350	train
mol_1351	train
mol_1352	train
mol_1353	val
mol_1354	val
mol_1355	train
mol_1356	train
mol_1357	train
mol_1358	train
mol_1359	train
mol_1360	train
mol_1361	train
mol_1362	train
mol_1363	val
mol_1364	train
mol_1365	train
mol_1366	train
mol_1367	test
mol_1368	train
mol_1369	train
mol_1370	test
mol_1371	train
mol_1372	train
mol_1373	train
mol_1374	val
mol_1375	val
mol_1376	train
mol_1377	train
mol_1378	train
mol_1379	train
mol_1380	train
mol_1381	train
mol_1382	train
mol_1383	train
mol_1384	val
mol_1385	val
mol_1386	val
mol_1387	train
mol_1388	train
mol_1389	train
mol_1390	test
mol_1391	train
mol_1392	train
mol_1393	test
mol_1394	val
mol_1395	train
mol_1396	train
mol_1397	train
mol_1398	train
mol_1399	test
mol_1400	train
mol_1401	test
mol_1402	val
mol_1403	test
mol_1404	train
mol_1405	val
mol_1406	train
mol_1407	val
mol_1408	train
mol_1409	test
mol_1410	train
mol_1411	test
mol_1412	train
mol_1413	train
mol_1414	train
mol_1415	val
mol_1416	train
mol_1417	train
mol_1418	train
mol_1419	train
mol_1420	train
mol_1421	train
mol_1422	train
mol_1423	train
mol_1424	train
mol_1425	train
mol_1426	train
mol_1427	train
mol_1428	val
mol_1429	train
mol_1430	train
mol_1431	val
mol_1432	train
mol_1433	train
mol_1434	val
mol_1435	val
mol_1436	test
mol_1437	train
mol_1438	train
mol_1439	train
mol_1440	test
mol_1441	train
mol_1442	train
mol_1443	train
mol_1444	train
mol_1445	val
mol_1446	train
mol_1447	train
mol_1448	train
mol_1449	train
mol_1450	train
mol_1451	val
mol_1452	train
mol_1453	train
mol_1454	train
mol_1455	train
mol_1456	train
mol_1457	train
mol_1458	train
mol_1459	train
mol_1460	val
mol_1461	train
mol_1462	train
mol_1463	train
mol_1464	train
mol_1465	train
mol_1466	train
mol_1467	train
mol_1468	val
mol_1469	val
mol_1470	val
mol_1471	val
mol_1472	train
mol_1473	train
mol_1474	train
mol_1475	train
mol_1476	train
mol_1477	train
mol_1478	test
mol_1479	train
mol_1480	train
mol_1481	train
mol_1482	train
mol_1483	train
mol_1484	train
mol_1485	train
mol_1486	train
mol_1487	train
mol_1488	train
mol_1489	val
mol_1490	train
mol_1491	train
mol_1492	train
mol_1493	test
mol_1494	train
mol_1495	val
mol_1496	train
mol_1497	test
mol_1498	val
mol_1499	val
mol_1500	test
mol_1501	train
mol_1502	train
mol_1503	val
mol_1504	test
mol_1505	train
mol_1506	val
mol_1507	val
mol_1508	train
mol_1509	val
mol_1510	train
mol_1511	val
mol_1512	train
mol_1513	train
mol_1514	train
mol_1515	train
mol_1516	train
mol_1517	val
mol_1518	test
mol_1519	test
mol_1520	train
mol_1521	train
mol_1522	val
mol_1523	train
mol_1524	train
mol_1525	val
mol_1526	train
mol_1527	train
mol_1528	train
mol_1529	train
mol_1530	test
mol_1531	val
mol_1532	train
mol_1533	train
mol_1534	train
mol_1535	train
mol_1536	val
mol_1537	val
mol_1538	test
mol_1539	train
mol_1540	test
mol_1541	test
mol_1542	train
mol_1543	train
mol_1544	test
mol_1545	train
mol_1546	train
mol_1547	train
mol_1548	train
mol_1549	train
mol_1550	train
mol_1551	train
mol_1552	train
mol_1553	train
mol_1554	train
mol_1555	train
mol_1556	test
mol_1557	train
mol_1558	val
mol_1559	test
mol_1560	train
mol_1561	test
mol_1562	train
mol_1563	train
mol_1564	val
mol_1565	val
mol_1566	val
mol_1567	train
mol_1568	train
mol_1569	train
mol_1570	val
mol_1571	train
mol_1572	val
mol_1573	train
mol_1574	train
mol_1575	test
mol_1576	train
mol_1577	train
mol_1578	train
mol_1579	test
mol_1580	val
mol_1581	test
mol_1582	val
mol_1583	train
mol_1584	test
mol_1585	train
mol_1586	train
mol_1587	train
mol_1588	test
mol_1589	train
mol_1590	val
mol_1591	test
mol_1592	train
mol_1593	train
mol_1594	train
mol_1595	train
mol_1596	train
mol_1597	train
mol_1598	train
mol_1599	val
mol_1600	val
mol_1601	train
mol_1602	train
mol_1603	train
mol_1604	test
mol_1605	val
mol_1606	train
mol_1607	train
mol_1608	val
mol_1609	train
mol_1610	train
mol_1611	train
mol_1612	train
mol_1613	train
mol_1614	train
mol_1615	train
mol_1616	train
mol_1617	train
mol_1618	train
mol_1619	train
mol_1620	train
mol_1621	train
mol_1622	test
mol_1623	train
mol_1624	train
mol_1625	train
mol_1626	train
mol_1627	train
mol_1628	val
mol_1629	train
mol_1630	train
mol_1631	train
mol_1632	train
mol_1633	train
mol_1634	val
mol_1635	train
mol_1636	train
mol_1637	val
mol_1638	train
mol_1639	val
mol_1640	val
mol_1641	train
mol_1642	train
mol_1643	train
mol_1644	train
mol_1645	val
mol_1646	train
mol_1647	train
mol_1648	train
mol_1649	train
mol_1650	val
mol_1651	train
mol_1652	train
mol_1653	train
mol_1654	train
mol_1655	train
mol_1656	val
mol_1657	val
mol_1658	train
mol_1659	train
mol_1660	train
mol_1661	train
mol_1662	train
mol_1663	val
mol_1664	val
mol_1665	val
mol_1666	train
mol_1667	train
mol_1668	train
mol_1669	train
mol_1670	val
mol_1671	val
mol_1672	train
mol_1673	train
mol_1674	train
mol_1675	train
mol_1676	test
mol_1677	val
mol_1678	train
mol_1679	val
mol_1680	val
mol_1681	train
mol_1682	val
mol_1683	val
mol_1684	test
mol_1685	train
mol_1686	val
mol_1687	train
mol_1688	test
mol_1689	val
mol_1690	train
mol_1691	train
mol_1692	train
mol_1693	train
mol_1694	train
mol_1695	train
mol_1696	train
mol_1697	train
mol_1698	train
mol_1699	train
mol_1700	val
mol_1701	train
mol_1702	train
mol_1703	train
mol_1704	val
mol_1705	train
mol_1706	train
mol_1707	train
mol_1708	train
mol_1709	train
mol_1710	train
mol_1711	train
mol_1712	train
mol_1713	train
mol_1714	train
mol_1715	train
mol_1716	val
mol_1717	train
mol_1718	train
mol_1719	train
mol_1720	val
mol_1721	test
mol_1722	train
mol_1723	val
mol_1724	val
mol_1725	val
mol_1726	train
mol_1727	train
mol_1728	train
mol_1729	train
mol_1730	test
mol_1731	train
mol_1732	test
mol_1733	train
mol_1734	train
mol_1735	val
mol_1736	train
mol_1737	train
mol_1738	train
mol_1739	train
mol_1740	train
mol_1741	val
mol_1742	train
mol_1743	train
mol_1744	val
mol_1745	train
mol_1746	val
mol_1747	train
mol_1748	train
mol_1749	train
mol_1750	train
mol_1751	train
mol_1752	train
mol_1753	train
mol_1754	train
mol_1755	train
mol_1756	train
mol_1757	train
mol_1758	train
mol_1759	train
mol_1760	train
mol_1761	train
mol_1762	train
mol_1763	train
mol_1764	train
mol_1765	train
mol_1766	train
mol_1767	train
mol_1768	train
mol_1769	train
mol_1770	train
mol_1771	train
mol_1772	train
mol_1773	train
mol_1774	train
mol_1775	train
mol_1776	train
mol_1777	train
mol_1778	train
mol_1779	train
mol_1780	train
mol_1781	train
mol_1782	train
mol_1783	train
mol_1784	train
mol_1785	train
mol_1786	train
mol_1787	train
mol_1788	train
mol_1789	train
mol_1790	val
mol_1791	train
mol_1792	train
mol_1793	train
mol_1794	train
mol_1795	train
mol_1796	train
mol_1797	train
mol_1798	train
mol_1799	train
mol_1800	train
mol_1801	train
mol_1802	train
mol_1803	train
mol_1804	train
mol_1805	train
mol_1806	train
mol_1807	train
mol_1808	train
mol_1809	train
mol_1810	train
mol_1811	train
mol_1812	train
mol_1813	train
