ID	Split
mol_319	train
mol_320	train
mol_321	val
mol_322	val
mol_323	train
mol_1906	train
mol_324	test
mol_1377	test
mol_325	train
mol_326	val
mol_327	train
mol_328	train
mol_329	train
mol_330	train
mol_331	train
mol_332	train
mol_333	train
mol_334	test
mol_336	test
mol_337	train
mol_338	train
mol_339	train
mol_340	test
mol_341	val
mol_342	val
mol_1563	val
mol_343	train
mol_344	train
mol_345	train
mol_346	train
mol_347	train
mol_348	train
mol_349	train
mol_350	train
mol_351	val
mol_352	train
mol_353	val
mol_354	train
mol_355	train
mol_356	train
mol_357	train
mol_358	train
mol_359	val
mol_360	train
mol_361	train
mol_362	val
mol_363	train
mol_364	train
mol_365	test
mol_366	train
mol_367	val
mol_368	val
mol_369	val
mol_370	train
mol_371	train
mol_372	train
mol_373	test
mol_374	train
mol_375	train
mol_376	val
mol_377	train
mol_378	train
mol_379	train
mol_380	val
mol_381	val
mol_382	val
mol_383	train
mol_384	test
mol_385	val
mol_387	val
mol_388	val
mol_389	val
mol_390	test
mol_393	train
mol_618	train
mol_394	train
mol_395	train
mol_396	train
mol_397	train
mol_398	train
mol_399	train
mol_400	test
mol_401	train
mol_402	train
mol_403	train
mol_404	val
mol_405	val
mol_406	test
mol_407	train
mol_408	val
mol_409	train
mol_410	train
mol_411	train
mol_412	train
mol_414	train
mol_415	train
mol_416	train
mol_417	train
mol_418	train
mol_419	train
mol_420	test
mol_674	test
mol_421	test
mol_422	train
mol_423	val
mol_424	train
mol_425	train
mol_426	test
mol_427	train
mol_428	train
mol_429	train
mol_430	val
mol_431	train
mol_432	train
mol_434	val
mol_435	val
mol_1658	val
mol_436	val
mol_437	train
mol_438	train
mol_439	train
mol_440	train
mol_441	train
mol_442	val
mol_443	val
mol_444	train
mol_445	train
mol_446	train
mol_447	train
mol_448	val
mol_957	val
mol_449	val
mol_450	train
mol_452	val
mol_453	train
mol_454	val
mol_456	val
mol_457	test
mol_458	val
mol_459	val
mol_460	val
mol_461	val
mol_462	train
mol_463	val
mol_464	val
mol_465	val
mol_466	val
mol_467	val
mol_468	val
mol_469	train
mol_470	train
mol_471	train
mol_472	train
mol_473	train
mol_474	train
mol_475	train
mol_476	val
mol_477	train
mol_478	train
mol_479	train
mol_480	train
mol_481	train
mol_482	val
mol_483	val
mol_484	val
mol_485	train
mol_488	train
mol_489	train
mol_490	train
mol_491	train
mol_492	train
mol_493	train
mol_494	train
mol_495	test
mol_496	train
mol_497	train
mol_498	val
mol_499	train
mol_500	val
mol_501	test
mol_502	train
mol_503	val
mol_504	train
mol_505	train
mol_507	test
mol_508	val
mol_509	val
mol_510	val
mol_511	train
mol_512	train
mol_513	train
mol_514	train
mol_515	train
mol_516	train
mol_517	train
mol_518	train
mol_519	train
mol_520	train
mol_521	train
mol_1071	train
mol_522	val
mol_523	train
mol_524	val
mol_525	test
mol_526	train
mol_527	train
mol_528	test
mol_529	val
mol_530	test
mol_534	train
mol_535	train
mol_536	val
mol_537	test
mol_538	val
mol_539	train
mol_540	test
mol_541	train
mol_542	train
mol_543	train
mol_544	train
mol_545	val
mol_546	train
mol_547	train
mol_548	train
mol_549	train
mol_551	train
mol_552	test
mol_553	train
mol_1108	train
mol_554	train
mol_555	train
mol_556	train
mol_557	train
mol_558	train
mol_559	train
mol_560	train
mol_561	val
mol_562	val
mol_1083	val
mol_565	val
mol_617	val
mol_566	train
mol_568	train
mol_569	test
mol_1334	test
mol_570	train
mol_571	train
mol_572	train
mol_573	train
mol_574	train
mol_575	train
mol_576	train
mol_577	train
mol_578	train
mol_579	test
mol_580	train
mol_581	train
mol_582	train
mol_583	train
mol_1467	train
mol_584	train
mol_585	val
mol_586	train
mol_587	train
mol_588	val
mol_590	train
mol_592	train
mol_593	train
mol_594	train
mol_595	train
mol_596	train
mol_597	val
mol_598	train
mol_599	train
mol_600	train
mol_601	train
mol_602	train
mol_603	train
mol_604	train
mol_605	train
mol_606	train
mol_607	val
mol_608	val
mol_609	test
mol_610	train
mol_611	val
mol_612	val
mol_613	val
mol_619	test
mol_620	train
mol_621	test
mol_622	train
mol_623	train
mol_624	train
mol_625	val
mol_626	val
mol_627	val
mol_628	val
mol_629	train
mol_630	train
mol_631	train
mol_632	val
mol_633	train
mol_634	train
mol_635	train
mol_636	test
mol_637	train
mol_638	train
mol_639	train
mol_640	test
mol_641	train
mol_643	train
mol_644	val
mol_650	val
mol_651	val
mol_652	val
mol_1579	val
mol_653	train
mol_654	train
mol_655	train
mol_656	train
mol_657	val
mol_658	train
mol_659	train
mol_660	val
mol_661	train
mol_662	train
mol_1967	train
mol_663	train
mol_664	train
mol_672	val
mol_675	train
mol_676	train
mol_677	val
mol_678	test
mol_679	train
mol_680	val
mol_681	test
mol_682	test
mol_683	val
mol_684	train
mol_686	test
mol_687	val
mol_689	val
mol_964	val
mol_691	val
mol_692	val
mol_693	train
mol_694	train
mol_695	train
mol_696	val
mol_697	train
mol_698	train
mol_1878	train
mol_699	val
mol_700	train
mol_701	val
mol_702	train
mol_703	val
mol_704	val
mol_705	val
mol_706	train
mol_707	train
mol_708	test
mol_709	train
mol_710	val
mol_711	test
mol_712	train
mol_713	train
mol_714	train
mol_715	train
mol_716	train
mol_717	test
mol_718	test
mol_719	train
mol_720	train
mol_721	train
mol_722	train
mol_723	val
mol_724	test
mol_725	train
mol_726	val
mol_727	train
mol_728	train
mol_729	val
mol_730	train
mol_731	train
mol_732	train
mol_733	train
mol_734	train
mol_735	train
mol_736	train
mol_737	train
mol_738	train
mol_739	train
mol_740	train
mol_741	train
mol_742	train
mol_743	train
mol_744	train
mol_745	val
mol_746	train
mol_747	train
mol_748	train
mol_749	val
mol_750	train
mol_751	train
mol_752	train
mol_753	train
mol_754	train
mol_755	train
mol_756	train
mol_757	train
mol_758	train
mol_759	train
mol_760	train
mol_761	train
mol_762	train
mol_763	train
mol_764	train
mol_765	train
mol_766	train
mol_767	train
mol_768	train
mol_769	train
mol_770	train
mol_771	train
mol_772	train
mol_773	train
mol_774	train
mol_775	train
mol_776	train
mol_777	train
mol_778	train
mol_779	train
mol_780	train
mol_781	train
mol_782	train
mol_783	train
mol_784	train
mol_785	train
mol_786	train
mol_787	train
mol_788	train
mol_789	train
mol_790	train
mol_791	train
mol_792	train
mol_793	train
mol_794	train
mol_795	train
mol_796	train
mol_797	train
mol_798	train
mol_799	train
mol_800	train
mol_801	train
mol_802	train
mol_803	train
mol_804	train
mol_805	train
mol_806	train
mol_807	train
mol_808	train
mol_809	train
mol_810	train
mol_811	train
mol_812	train
mol_813	train
mol_814	train
mol_815	train
mol_816	train
mol_817	train
mol_818	val
mol_819	train
mol_820	train
mol_821	train
mol_822	train
mol_823	train
mol_824	train
mol_825	train
mol_826	train
mol_827	train
mol_828	train
mol_829	train
mol_830	val
mol_831	train
mol_832	train
mol_833	train
mol_834	train
mol_835	train
mol_836	train
mol_837	train
mol_838	train
mol_839	train
mol_840	train
mol_841	train
mol_842	train
mol_843	train
mol_844	train
mol_845	train
mol_846	train
mol_847	train
mol_848	train
mol_849	val
mol_850	train
mol_851	train
mol_852	train
mol_853	train
mol_854	train
mol_855	train
mol_856	train
mol_857	train
mol_858	train
mol_859	train
mol_860	train
mol_861	test
mol_862	train
mol_863	train
mol_864	train
mol_865	train
mol_866	train
mol_867	train
mol_868	train
mol_869	val
mol_870	train
mol_871	train
mol_872	train
mol_873	train
mol_874	train
mol_875	val
mol_876	train
mol_877	train
mol_878	train
mol_879	train
mol_880	train
mol_881	train
mol_882	val
mol_883	train
mol_884	train
mol_885	train
mol_886	train
mol_887	train
mol_888	train
mol_889	train
mol_890	train
mol_891	train
mol_892	train
mol_893	train
mol_894	train
mol_895	train
mol_896	train
mol_897	train
mol_898	train
mol_899	train
mol_900	val
mol_901	train
mol_902	train
mol_903	train
mol_904	train
mol_905	train
mol_906	train
mol_907	train
mol_908	train
mol_909	train
mol_910	train
mol_911	train
mol_912	train
mol_913	train
mol_914	train
mol_915	train
mol_916	train
mol_917	train
mol_918	train
mol_919	train
mol_920	train
mol_921	train
mol_922	train
mol_923	train
mol_924	train
mol_925	train
mol_926	train
mol_927	train
mol_928	train
mol_929	train
mol_930	train
mol_931	train
mol_932	train
mol_933	train
mol_934	val
mol_935	train
mol_936	train
mol_937	train
mol_938	train
mol_939	val
mol_940	train
mol_941	train
mol_942	train
mol_943	train
mol_944	train
mol_945	train
mol_946	train
mol_947	val
mol_948	train
mol_949	train
mol_950	train
mol_951	train
mol_952	val
mol_953	val
mol_954	val
mol_955	train
mol_956	train
mol_958	val
mol_959	train
mol_960	train
mol_961	train
mol_962	train
mol_963	train
mol_965	val
mol_966	train
mol_967	val
mol_968	train
mol_969	train
mol_970	train
mol_971	train
mol_972	train
mol_973	val
mol_974	train
mol_975	train
mol_976	test
mol_977	train
mol_978	train
mol_979	val
mol_980	test
mol_981	train
mol_982	train
mol_983	train
mol_984	train
mol_985	train
mol_986	train
mol_987	train
mol_988	train
mol_989	val
mol_990	train
mol_991	train
mol_992	train
mol_993	train
mol_994	train
mol_995	train
mol_996	train
mol_997	train
mol_998	test
mol_999	val
mol_1000	train
mol_1001	train
mol_1002	train
mol_1003	train
mol_1004	val
mol_1005	train
mol_1006	val
mol_1008	val
mol_1009	train
mol_1010	train
mol_1011	val
mol_1012	test
mol_1013	train
mol_1014	train
mol_1015	train
mol_1016	train
mol_1017	train
mol_1018	train
mol_1019	train
mol_1020	train
mol_1021	train
mol_1022	val
mol_1023	train
mol_1024	train
mol_1025	train
mol_1026	train
mol_1027	val
mol_1028	val
mol_1029	train
mol_1030	train
mol_1031	val
mol_1032	test
mol_1033	train
mol_1034	train
mol_1035	train
mol_1036	train
mol_1037	train
mol_1038	train
mol_1039	train
mol_1040	train
mol_1041	train
mol_1042	train
mol_1043	val
mol_1044	val
mol_1045	train
mol_1046	train
mol_1047	test
mol_1048	val
mol_1049	val
mol_1050	val
mol_1051	train
mol_1052	test
mol_1053	val
mol_1054	val
mol_1055	train
mol_1056	train
mol_1057	val
mol_1058	train
mol_1059	train
mol_1060	train
mol_1061	test
mol_1062	train
mol_1063	val
mol_1064	train
mol_1065	val
mol_1066	test
mol_1067	train
mol_1068	train
mol_1069	train
mol_1070	train
mol_1072	val
mol_1073	train
mol_1074	train
mol_1075	train
mol_1076	val
mol_1077	test
mol_1078	val
mol_1079	val
mol_1080	train
mol_1081	val
mol_1082	test
mol_1084	train
mol_1085	train
mol_1086	test
mol_1087	train
mol_1088	train
mol_1089	train
mol_1090	train
mol_1091	train
mol_1092	train
mol_1093	test
mol_1094	test
mol_1095	train
mol_1096	train
mol_1097	train
mol_1098	test
mol_1099	train
mol_1100	train
mol_1101	train
mol_1102	train
mol_1103	train
mol_1104	train
mol_1105	test
mol_1106	test
mol_1107	train
mol_1109	train
mol_1110	train
mol_1111	val
mol_1112	test
mol_1113	train
mol_1114	train
mol_1115	test
mol_1116	train
mol_1117	train
mol_1118	train
mol_1119	train
mol_1120	train
mol_1121	train
mol_1122	train
mol_1123	train
mol_1124	train
mol_1125	train
mol_1126	train
mol_1127	train
mol_1128	val
mol_1129	train
mol_1130	train
mol_1131	val
mol_1132	train
mol_1133	train
mol_1134	val
mol_1135	train
mol_1136	train
mol_1137	val
mol_1138	train
mol_1139	test
mol_1140	train
mol_1141	test
mol_1142	val
mol_1143	train
mol_1144	test
mol_1145	val
mol_1146	train
mol_1147	val
mol_1148	train
mol_1149	train
mol_1150	train
mol_1151	train
mol_1152	train
mol_1153	train
mol_1154	train
mol_1155	train
mol_1156	train
mol_1157	train
mol_1158	val
mol_1159	train
mol_1160	train
mol_1161	train
mol_1162	train
mol_1163	train
mol_1164	train
mol_1165	val
mol_1166	test
mol_1167	train
mol_1168	train
mol_1169	val
mol_1170	train
mol_1171	train
mol_1172	val
mol_1173	train
mol_1174	train
mol_1175	train
mol_1176	val
mol_1177	train
mol_1178	train
mol_1179	train
mol_1180	train
mol_1181	train
mol_1182	val
mol_1183	train
mol_1184	train
mol_1185	test
mol_1186	test
mol_1187	train
mol_1188	train
mol_1189	val
mol_1190	train
mol_1191	train
mol_1192	test
mol_1193	val
mol_1194	train
mol_1195	train
mol_1196	train
mol_1197	train
mol_1198	train
mol_1199	val
mol_1200	test
mol_1201	train
mol_1202	train
mol_1203	val
mol_1204	val
mol_1205	val
mol_1206	train
mol_1207	test
mol_1208	val
mol_1209	train
mol_1210	train
mol_1211	train
mol_1212	train
mol_1213	train
mol_1214	val
mol_1215	train
mol_1216	val
mol_1217	train
mol_1218	train
mol_1219	train
mol_1220	train
mol_1221	train
mol_1222	train
mol_1223	train
mol_1224	val
mol_1225	train
mol_1226	train
mol_1227	test
mol_1228	train
mol_1229	test
mol_1230	train
mol_1231	test
mol_1232	train
mol_1233	train
mol_1234	train
mol_1235	val
mol_1236	train
mol_1237	train
mol_1238	val
mol_1239	train
mol_1240	train
mol_1241	train
mol_1242	train
mol_1243	train
mol_1244	train
mol_1245	train
mol_1246	train
mol_1247	train
mol_1248	val
mol_1249	train
mol_1250	train
mol_1251	train
mol_1252	train
mol_1253	train
mol_1254	train
mol_1255	train
mol_1256	test
mol_1257	test
mol_1258	train
mol_1259	train
mol_1260	train
mol_1261	val
mol_1262	train
mol_1263	train
mol_1264	val
mol_1265	train
mol_1266	val
mol_1267	train
mol_1268	test
mol_1269	train
mol_1270	train
mol_1271	train
mol_1272	train
mol_1273	train
mol_1274	train
mol_1275	val
mol_1276	train
mol_1277	train
mol_1278	val
mol_1279	train
mol_1280	train
mol_1281	train
mol_1282	test
mol_1283	train
mol_1284	train
mol_1285	train
mol_1286	train
mol_1287	train
mol_1288	train
mol_1289	train
mol_1290	train
mol_1291	train
mol_1292	val
mol_1293	train
mol_1294	train
mol_1295	train
mol_1296	train
mol_1297	train
mol_1298	train
mol_1299	val
mol_1300	val
mol_1301	test
mol_1302	train
mol_1303	train
mol_1304	train
mol_1305	train
mol_1306	test
mol_1307	train
mol_1308	test
mol_1309	train
mol_1311	train
mol_1312	val
mol_1313	train
mol_1314	train
mol_1315	train
mol_1316	train
mol_1317	train
mol_1318	train
mol_1319	train
mol_1320	train
mol_1321	test
mol_1322	train
mol_1323	train
mol_1324	train
mol_1325	train
mol_1326	train
mol_1327	train
mol_1328	test
mol_1329	train
mol_1330	train
mol_1331	train
mol_1332	test
mol_1333	test
mol_1335	test
mol_1336	train
mol_1337	test
mol_1338	test
mol_1339	train
mol_1340	train
mol_1341	test
mol_1342	train
mol_1343	test
mol_1344	train
mol_1345	train
mol_1346	val
mol_1347	test
mol_1348	val
mol_1349	train
mol_1350	train
mol_1351	val
mol_1352	train
mol_1353	train
mol_1354	train
mol_1355	train
mol_1356	train
mol_1358	train
mol_1359	val
mol_1360	test
mol_1361	train
mol_1362	val
mol_1363	val
mol_1364	train
mol_1365	train
mol_1366	train
mol_1367	train
mol_1368	train
mol_1369	train
mol_1370	train
mol_1371	train
mol_1372	train
mol_1373	train
mol_1374	train
mol_1375	test
mol_1376	test
mol_1378	test
mol_1379	val
mol_1380	train
mol_1381	train
mol_1382	train
mol_1383	train
mol_1385	train
mol_1386	train
mol_1387	train
mol_1388	train
mol_1389	train
mol_1390	test
mol_1391	train
mol_1392	train
mol_1393	train
mol_1394	train
mol_1395	train
mol_1396	train
mol_1397	train
mol_1398	train
mol_1399	train
mol_1400	train
mol_1401	train
mol_1402	train
mol_1403	train
mol_1404	train
mol_1405	train
mol_1406	train
mol_1407	train
mol_1408	train
mol_1409	train
mol_1410	train
mol_1411	train
mol_1412	val
mol_1413	val
mol_1414	test
mol_1415	val
mol_1416	train
mol_1417	train
mol_1418	train
mol_1419	train
mol_1420	train
mol_1421	val
mol_1422	val
mol_1423	train
mol_1424	train
mol_1425	test
mol_1426	train
mol_1427	train
mol_1428	test
mol_1429	train
mol_1430	train
mol_1431	val
mol_1432	train
mol_1433	train
mol_1434	train
mol_1435	train
mol_1436	train
mol_1437	train
mol_1438	train
mol_1439	val
mol_1440	train
mol_1441	train
mol_1442	train
mol_1443	train
mol_1444	train
mol_1445	train
mol_1446	train
mol_1447	train
mol_1448	train
mol_1449	train
mol_1450	train
mol_1451	train
mol_1452	val
mol_1453	train
mol_1454	train
mol_1455	train
mol_1456	train
mol_1457	train
mol_1459	val
mol_1460	train
mol_1461	train
mol_1462	train
mol_1463	train
mol_1464	train
mol_1465	train
mol_1466	train
mol_1468	train
mol_1469	train
mol_1470	train
mol_1471	train
mol_1472	train
mol_1473	train
mol_1474	train
mol_1475	train
mol_1476	train
mol_1477	train
mol_1478	train
mol_1479	train
mol_1480	train
mol_1481	train
mol_1482	train
mol_1483	val
mol_1484	test
mol_1485	val
mol_1486	train
mol_1487	train
mol_1488	train
mol_1489	train
mol_1490	train
mol_1491	train
mol_1492	val
mol_1493	train
mol_1494	train
mol_1495	val
mol_1496	val
mol_1497	test
mol_1498	val
mol_1499	train
mol_1500	train
mol_1501	val
mol_1502	val
mol_1503	train
mol_1505	train
mol_1506	train
mol_1507	val
mol_1508	train
mol_1509	val
mol_1510	train
mol_1511	train
mol_1512	val
mol_1513	train
mol_1514	train
mol_1515	train
mol_1516	train
mol_1517	train
mol_1518	test
mol_1519	train
mol_1520	train
mol_1521	train
mol_1522	val
mol_1523	train
mol_1524	test
mol_1525	train
mol_1526	train
mol_1527	train
mol_1528	val
mol_1529	train
mol_1530	val
mol_1531	train
mol_1532	train
mol_1533	train
mol_1534	train
mol_1535	train
mol_1536	test
mol_1538	train
mol_1539	train
mol_1540	train
mol_1541	train
mol_1542	train
mol_1543	train
mol_1544	val
mol_1545	train
mol_1546	train
mol_1547	train
mol_1548	train
mol_1549	train
mol_1550	train
mol_1551	test
mol_1552	train
mol_1553	train
mol_1554	val
mol_1555	train
mol_1556	train
mol_1557	train
mol_1558	train
mol_1559	train
mol_1560	train
mol_1561	train
mol_1562	test
mol_1564	val
mol_1565	train
mol_1566	train
mol_1567	train
mol_1568	val
mol_1569	train
mol_1570	train
mol_1571	train
mol_1572	test
mol_1573	train
mol_1574	train
mol_1575	train
mol_1576	train
mol_1577	train
mol_1578	train
mol_1580	train
mol_1581	train
mol_1582	train
mol_1583	train
mol_1584	train
mol_1585	test
mol_1586	train
mol_1587	train
mol_1588	train
mol_1589	train
mol_1590	test
mol_1591	train
mol_1592	val
mol_1594	train
mol_1595	train
mol_1596	train
mol_1597	train
mol_1598	val
mol_1599	train
mol_1600	train
mol_1601	train
mol_1602	train
mol_1603	train
mol_1604	train
mol_1605	train
mol_1606	train
mol_1607	train
mol_1608	test
mol_1609	train
mol_1610	test
mol_1611	train
mol_1612	val
mol_1613	train
mol_1614	train
mol_1615	train
mol_1616	train
mol_1617	train
mol_1618	train
mol_1619	train
mol_1620	train
mol_1621	train
mol_1622	train
mol_1623	train
mol_1624	train
mol_1625	train
mol_1626	test
mol_1627	train
mol_1628	train
mol_1629	val
mol_1630	train
mol_1631	train
mol_1632	train
mol_1633	train
mol_1634	train
mol_1635	train
mol_1636	val
mol_1637	val
mol_1638	train
mol_1639	val
mol_1640	train
mol_1642	train
mol_1643	train
mol_1644	train
mol_1645	test
mol_1646	train
mol_1647	val
mol_1648	val
mol_1649	val
mol_1650	val
mol_1651	val
mol_1652	train
mol_1653	train
mol_1654	train
mol_1655	train
mol_1656	val
mol_1657	train
mol_1659	train
mol_1660	train
mol_1661	train
mol_1662	train
mol_1663	train
mol_1664	val
mol_1665	train
mol_1666	test
mol_1667	train
mol_1668	test
mol_1669	train
mol_1670	test
mol_1671	test
mol_1672	train
mol_1673	train
mol_1674	train
mol_1675	test
mol_1676	val
mol_1677	train
mol_1678	train
mol_1679	train
mol_1680	train
mol_1681	train
mol_1682	train
mol_1683	val
mol_1684	train
mol_1685	train
mol_1686	train
mol_1687	val
mol_1688	train
mol_1689	train
mol_1690	train
mol_1691	test
mol_1692	train
mol_1693	train
mol_1694	test
mol_1695	train
mol_1696	val
mol_1698	train
mol_1699	train
mol_1700	train
mol_1701	train
mol_1702	train
mol_1703	train
mol_1704	train
mol_1705	train
mol_1706	train
mol_1707	train
mol_1708	train
mol_1709	train
mol_1710	train
mol_1711	train
mol_1712	train
mol_1713	train
mol_1714	val
mol_1715	train
mol_1716	train
mol_1717	val
mol_1718	train
mol_1719	val
mol_1720	train
mol_1721	train
mol_1722	train
mol_1723	train
mol_1724	train
mol_1725	val
mol_1726	train
mol_1727	train
mol_1728	train
mol_1729	val
mol_1730	val
mol_1731	train
mol_1732	train
mol_1733	train
mol_1734	test
mol_1735	train
mol_1736	val
mol_1737	train
mol_1738	train
mol_1739	val
mol_1740	train
mol_1741	train
mol_1742	train
mol_1743	test
mol_1744	train
mol_1745	train
mol_1746	train
mol_1747	train
mol_1748	val
mol_1749	train
mol_1750	val
mol_1751	val
mol_1752	train
mol_1753	train
mol_1754	train
mol_1755	test
mol_1756	train
mol_1757	test
mol_1758	train
mol_1759	train
mol_1760	val
mol_1761	test
mol_1762	test
mol_1763	train
mol_1764	val
mol_1765	test
mol_1766	train
mol_1767	train
mol_1768	val
mol_1769	train
mol_1770	train
mol_1771	train
mol_1772	test
mol_1773	train
mol_1774	train
mol_1775	train
mol_1776	train
mol_1777	train
mol_1778	train
mol_1779	train
mol_1780	train
mol_1781	train
mol_1782	train
mol_1783	test
mol_1784	train
mol_1785	train
mol_1786	train
mol_1787	val
mol_1788	train
mol_1789	train
mol_1790	train
mol_1791	train
mol_1792	train
mol_1793	train
mol_1794	train
mol_1795	train
mol_1796	train
mol_1797	test
mol_1798	train
mol_1799	train
mol_1800	train
mol_1801	train
mol_1802	train
mol_1803	train
mol_1804	train
mol_1805	train
mol_1806	train
mol_1807	test
mol_1808	train
mol_1809	train
mol_1810	test
mol_1811	train
mol_1812	train
mol_1813	train
mol_1814	test
mol_1815	train
mol_1816	train
mol_1817	train
mol_1818	train
mol_1819	train
mol_1820	train
mol_1821	test
mol_1822	test
mol_1823	train
mol_1824	train
mol_1825	train
mol_1826	test
mol_1827	train
mol_1828	test
mol_1829	train
mol_1830	train
mol_1831	train
mol_1832	test
mol_1833	train
mol_1834	train
mol_1835	train
mol_1836	train
mol_1837	train
mol_1838	train
mol_1839	train
mol_1840	train
mol_1841	train
mol_1842	train
mol_1843	train
mol_1844	train
mol_1845	train
mol_1846	train
mol_1847	train
mol_1848	train
mol_1849	train
mol_1850	test
mol_1851	train
mol_1852	train
mol_1853	train
mol_1854	train
mol_1855	test
mol_1856	train
mol_1857	val
mol_1858	train
mol_1859	train
mol_1860	train
mol_1861	train
mol_1862	train
mol_1863	train
mol_1864	train
mol_1865	train
mol_1866	train
mol_1867	train
mol_1868	train
mol_1869	train
mol_1870	train
mol_1871	val
mol_1872	train
