ID	Split
mol_238	val
mol_239	train
mol_240	train
mol_241	train
mol_242	train
mol_243	train
mol_244	train
mol_245	test
mol_246	train
mol_247	train
mol_248	train
mol_249	train
mol_250	test
mol_251	train
mol_252	val
mol_253	train
mol_254	val
mol_255	train
mol_256	test
mol_257	train
mol_258	train
mol_259	train
mol_260	train
mol_261	train
mol_262	train
mol_263	train
mol_264	train
mol_265	train
mol_266	train
mol_267	train
mol_268	train
mol_269	train
mol_270	train
mol_271	train
mol_272	train
mol_273	train
mol_274	train
mol_275	val
mol_276	train
mol_277	train
mol_278	train
mol_279	test
mol_280	val
mol_281	train
mol_282	train
mol_283	train
mol_284	val
mol_285	train
mol_286	train
mol_287	train
mol_288	train
mol_289	train
mol_290	train
mol_291	train
mol_292	train
mol_293	val
mol_294	train
mol_295	train
mol_296	test
mol_297	train
mol_298	train
mol_299	train
mol_300	train
mol_301	train
mol_302	train
mol_303	train
mol_304	val
mol_305	train
mol_306	train
mol_307	val
mol_308	train
mol_309	train
mol_310	test
mol_311	train
mol_312	train
mol_313	val
mol_314	train
mol_315	train
mol_316	train
mol_317	val
mol_318	train
mol_319	test
mol_320	val
mol_321	val
mol_322	train
mol_323	val
mol_324	train
mol_325	train
mol_326	val
mol_327	train
mol_328	test
mol_329	train
mol_330	train
mol_331	train
mol_332	val
mol_333	val
mol_334	train
mol_335	test
mol_336	val
mol_337	train
mol_338	train
mol_339	train
mol_340	train
mol_341	train
mol_342	train
mol_343	train
mol_344	val
mol_345	train
mol_346	test
mol_347	train
mol_348	train
mol_349	train
mol_350	train
mol_351	test
mol_352	train
mol_353	val
mol_354	train
mol_355	train
mol_356	val
mol_357	train
mol_358	train
mol_359	train
mol_360	train
mol_361	val
mol_362	train
mol_363	train
mol_364	train
mol_365	train
mol_366	train
mol_367	val
mol_368	train
mol_369	test
mol_370	train
mol_371	val
mol_372	val
mol_373	val
mol_374	test
mol_375	train
mol_376	train
mol_377	train
mol_378	train
mol_379	train
mol_380	train
mol_381	train
mol_382	val
mol_383	train
mol_384	train
mol_385	val
mol_386	train
mol_387	val
mol_388	train
mol_389	train
mol_390	train
mol_391	train
mol_392	test
mol_393	val
mol_394	train
mol_395	train
mol_396	train
mol_397	val
mol_398	train
mol_399	val
mol_400	train
mol_401	train
mol_402	train
mol_403	val
mol_404	val
mol_405	train
mol_406	train
mol_407	val
mol_408	test
mol_409	train
mol_410	train
mol_411	val
mol_412	val
mol_413	train
mol_414	train
mol_415	test
mol_416	train
mol_417	train
mol_418	train
mol_419	train
mol_420	train
mol_421	val
mol_422	val
mol_423	train
mol_424	val
mol_425	val
mol_426	train
mol_427	val
mol_428	train
mol_429	val
mol_430	train
mol_431	train
mol_432	val
mol_433	train
mol_434	val
mol_435	val
mol_436	train
mol_437	train
mol_438	train
mol_439	train
mol_440	val
mol_441	train
mol_442	train
mol_443	train
mol_444	train
mol_445	train
mol_446	train
mol_447	train
mol_448	train
mol_449	train
mol_450	train
mol_451	val
mol_452	val
mol_453	train
mol_454	train
mol_455	train
mol_456	train
mol_457	test
mol_458	train
mol_459	train
mol_460	train
mol_461	train
mol_462	train
mol_463	train
mol_464	train
mol_465	train
mol_466	train
mol_467	train
mol_468	train
mol_469	train
mol_470	train
mol_471	train
mol_472	train
mol_473	train
mol_474	test
mol_475	train
mol_476	train
mol_477	val
mol_478	train
mol_479	train
mol_480	train
mol_481	test
mol_482	train
mol_483	train
mol_484	val
mol_485	train
mol_486	val
mol_487	val
mol_488	val
mol_489	test
mol_490	test
mol_491	val
mol_492	train
mol_493	train
mol_494	train
mol_495	train
mol_496	train
mol_497	train
mol_498	val
mol_499	val
mol_500	test
mol_501	train
mol_502	train
mol_503	train
mol_504	val
mol_505	test
mol_506	train
mol_507	train
mol_508	val
mol_509	train
mol_510	val
mol_511	train
mol_512	train
mol_513	val
mol_514	val
mol_515	val
mol_516	val
mol_517	train
mol_518	train
mol_519	train
mol_520	val
mol_521	val
mol_522	val
mol_523	train
mol_524	train
mol_525	train
mol_526	train
mol_527	val
mol_528	val
mol_529	train
mol_530	val
mol_531	val
mol_532	train
mol_533	train
mol_534	train
mol_535	val
mol_536	val
mol_537	train
mol_538	test
mol_539	val
mol_540	val
mol_541	train
mol_542	train
mol_543	val
mol_544	train
mol_545	test
mol_546	train
mol_547	train
mol_548	test
mol_549	val
mol_550	test
mol_551	train
mol_552	val
mol_553	test
mol_554	train
mol_555	train
mol_556	val
mol_557	train
mol_558	train
mol_559	train
mol_560	train
mol_561	train
mol_562	val
mol_563	train
mol_564	train
mol_565	val
mol_566	train
mol_567	train
mol_568	test
mol_569	test
mol_570	train
mol_571	train
mol_572	train
mol_573	val
mol_574	train
mol_575	train
mol_576	val
mol_577	train
mol_578	val
mol_579	train
mol_580	train
mol_581	val
mol_582	train
mol_583	test
mol_584	val
mol_585	test
mol_586	train
mol_587	train
mol_588	train
mol_589	test
mol_590	train
mol_591	train
mol_592	val
mol_593	val
mol_594	train
mol_595	test
mol_596	val
mol_597	train
mol_598	train
mol_599	train
mol_600	val
mol_601	val
mol_602	train
mol_603	train
mol_604	val
mol_605	val
mol_606	train
mol_607	train
mol_608	train
mol_609	train
mol_610	train
mol_611	train
mol_612	train
mol_613	train
mol_614	val
mol_615	train
mol_616	train
mol_617	train
mol_618	train
mol_619	val
mol_620	train
mol_621	train
mol_622	val
mol_623	train
mol_624	train
mol_625	train
mol_626	val
mol_627	val
mol_628	val
mol_629	val
mol_630	train
mol_631	train
mol_632	val
mol_633	val
mol_634	train
mol_635	train
mol_636	train
mol_637	train
mol_638	train
mol_639	val
mol_640	val
mol_641	train
mol_642	train
mol_643	train
mol_644	train
mol_645	test
mol_646	val
mol_647	train
mol_648	train
mol_649	train
mol_650	train
mol_651	val
mol_652	train
mol_653	val
mol_654	train
mol_655	val
mol_656	train
mol_657	train
mol_658	train
mol_659	val
mol_660	train
mol_661	train
mol_662	train
mol_663	val
mol_664	val
mol_665	train
mol_666	test
mol_667	train
mol_668	train
mol_669	val
mol_670	train
mol_671	train
mol_672	train
mol_673	train
mol_674	train
mol_675	train
mol_676	train
mol_677	train
mol_678	train
mol_679	train
mol_680	train
mol_681	train
mol_682	test
mol_683	train
mol_684	val
mol_685	train
mol_686	train
mol_687	train
mol_688	train
mol_689	val
mol_690	train
mol_691	train
mol_692	train
mol_693	train
mol_694	train
mol_695	train
mol_696	train
mol_697	train
mol_698	train
mol_699	train
mol_700	val
mol_701	train
mol_702	val
mol_703	val
mol_704	val
mol_705	train
mol_706	val
mol_707	train
mol_708	val
mol_709	train
mol_710	test
mol_711	train
mol_712	train
mol_713	test
mol_714	test
mol_715	train
mol_716	val
mol_717	train
mol_718	train
mol_719	train
mol_720	train
mol_721	test
mol_722	val
mol_723	test
mol_724	train
mol_725	train
mol_726	train
mol_727	val
mol_728	train
mol_729	val
mol_730	train
mol_731	val
mol_732	train
mol_733	train
mol_734	train
mol_735	train
mol_736	train
mol_737	train
mol_738	train
mol_739	train
mol_740	train
mol_741	test
mol_742	val
mol_743	train
mol_744	train
mol_745	test
mol_746	val
mol_747	train
mol_748	test
mol_749	train
mol_750	train
mol_751	train
mol_752	train
mol_753	train
mol_754	val
mol_755	train
mol_756	test
mol_757	train
mol_758	val
mol_759	train
mol_760	train
mol_761	train
mol_762	test
mol_763	train
mol_764	val
mol_765	train
mol_766	train
mol_767	val
mol_768	val
mol_769	train
mol_770	test
mol_771	val
mol_772	val
mol_773	test
mol_774	train
mol_775	train
mol_776	train
mol_777	train
mol_778	val
mol_779	train
mol_780	train
mol_781	train
mol_782	test
mol_783	train
mol_784	val
mol_785	train
mol_786	train
mol_787	train
mol_788	train
mol_789	train
mol_790	val
mol_791	val
mol_792	train
mol_793	train
mol_794	val
mol_795	val
mol_796	val
mol_797	val
mol_798	val
mol_799	train
mol_800	train
mol_801	train
mol_802	train
mol_803	train
mol_804	train
mol_805	train
mol_806	test
mol_807	val
mol_808	train
mol_809	train
mol_810	train
mol_811	val
mol_812	train
mol_813	train
mol_814	train
mol_815	train
mol_816	val
mol_817	train
mol_818	val
mol_819	train
mol_820	train
mol_821	train
mol_822	train
mol_823	train
mol_824	val
mol_825	train
mol_826	train
mol_827	train
mol_828	train
mol_829	train
mol_830	train
mol_831	val
mol_832	train
mol_833	val
mol_834	train
mol_835	train
mol_836	train
mol_837	train
mol_838	train
mol_839	train
mol_840	test
mol_841	val
mol_842	train
mol_843	test
mol_844	train
mol_845	train
mol_846	train
mol_847	train
mol_848	val
mol_849	train
mol_850	val
mol_851	test
mol_852	train
mol_853	val
mol_854	train
mol_855	train
mol_856	train
mol_857	val
mol_858	test
mol_859	train
mol_860	train
mol_861	train
mol_862	train
mol_863	train
mol_864	test
mol_865	train
mol_866	train
mol_867	train
mol_868	train
mol_869	val
mol_870	test
mol_871	train
mol_872	train
mol_873	train
mol_874	test
mol_875	train
mol_876	val
mol_877	train
mol_878	train
mol_879	train
mol_880	train
mol_881	train
mol_882	train
mol_883	train
mol_884	val
mol_885	test
mol_886	train
mol_887	val
mol_888	val
mol_889	train
mol_890	val
mol_891	train
mol_892	train
mol_893	train
mol_894	train
mol_895	val
mol_896	train
mol_897	val
mol_898	val
mol_899	train
mol_900	val
mol_901	train
mol_902	train
mol_903	train
mol_904	train
mol_905	train
mol_906	train
mol_907	train
mol_908	val
mol_909	train
mol_910	train
mol_911	train
mol_912	train
mol_913	train
mol_914	train
mol_915	train
mol_916	train
mol_917	val
mol_918	train
mol_919	train
mol_920	train
mol_921	train
mol_922	test
mol_923	test
mol_924	train
mol_925	train
mol_926	train
mol_927	train
mol_928	train
mol_929	train
mol_930	train
mol_931	train
mol_932	train
mol_933	train
mol_934	val
mol_935	val
mol_936	test
mol_937	train
mol_938	train
mol_939	train
mol_940	val
mol_941	train
mol_942	train
mol_943	test
mol_944	train
mol_945	train
mol_946	train
mol_947	train
mol_948	train
mol_949	train
mol_950	test
mol_951	train
mol_952	train
mol_953	train
mol_954	train
mol_955	train
mol_956	train
mol_957	train
mol_958	train
mol_959	train
mol_960	train
mol_961	val
mol_962	train
mol_963	val
mol_964	val
mol_965	val
mol_966	train
mol_967	train
mol_968	train
mol_969	train
mol_970	train
mol_971	train
mol_972	val
mol_973	train
mol_974	test
mol_975	train
mol_976	val
mol_977	train
mol_978	train
mol_979	train
mol_980	train
mol_981	train
mol_982	train
mol_983	test
mol_984	val
mol_985	train
mol_986	train
mol_987	train
mol_988	train
mol_989	val
mol_990	val
mol_991	train
mol_992	train
mol_993	train
mol_994	train
mol_995	train
mol_996	val
mol_997	test
mol_998	test
mol_999	train
mol_1000	train
mol_1001	val
mol_1002	train
mol_1003	train
mol_1004	val
mol_1005	test
mol_1006	train
mol_1007	train
mol_1008	train
mol_1009	train
mol_1010	val
mol_1011	train
mol_1012	train
mol_1013	train
mol_1014	train
mol_1015	train
mol_1016	train
mol_1017	val
mol_1018	train
mol_1019	val
mol_1020	val
mol_1021	train
mol_1022	train
mol_1023	test
mol_1024	train
mol_1025	val
mol_1026	train
mol_1027	test
mol_1028	train
mol_1029	train
mol_1030	train
mol_1031	train
mol_1032	train
mol_1033	train
mol_1034	train
mol_1035	train
mol_1036	train
mol_1037	train
mol_1038	train
mol_1039	train
mol_1040	val
mol_1041	test
mol_1042	val
mol_1043	train
mol_1044	train
mol_1045	val
mol_1046	val
mol_1047	train
mol_1048	val
mol_1049	train
mol_1050	val
mol_1051	train
mol_1052	val
mol_1053	train
mol_1054	train
mol_1055	test
mol_1056	train
mol_1057	train
mol_1058	test
mol_1059	train
mol_1060	test
mol_1061	train
mol_1062	train
mol_1063	val
mol_1064	train
mol_1065	val
mol_1066	val
mol_1067	train
mol_1068	val
mol_1069	val
mol_1070	train
mol_1071	val
mol_1072	val
mol_1073	val
mol_1074	train
mol_1075	train
mol_1076	train
mol_1077	train
mol_1078	val
mol_1079	train
mol_1080	val
mol_1081	val
mol_1082	train
mol_1083	train
mol_1084	train
mol_1085	train
mol_1086	train
mol_1087	train
mol_1088	val
mol_1089	train
mol_1090	val
mol_1091	train
mol_1092	train
mol_1093	train
mol_1094	train
mol_1095	train
mol_1096	train
mol_1097	val
mol_1098	train
mol_1099	val
mol_1100	test
mol_1101	train
mol_1102	train
mol_1103	train
mol_1104	train
mol_1105	train
mol_1106	train
mol_1107	train
mol_1108	train
mol_1109	train
mol_1110	test
mol_1111	val
mol_1112	val
mol_1113	train
mol_1114	val
mol_1115	train
mol_1116	train
mol_1117	train
mol_1118	test
mol_1119	train
mol_1120	train
mol_1121	val
mol_1122	train
mol_1123	val
mol_1124	train
mol_1125	test
mol_1126	train
mol_1127	train
mol_1128	train
mol_1129	val
mol_1130	val
mol_1131	train
mol_1132	train
mol_1133	val
mol_1134	train
mol_1135	val
mol_1136	train
mol_1137	val
mol_1138	train
mol_1139	test
mol_1140	train
mol_1141	train
mol_1142	val
mol_1143	val
mol_1144	train
mol_1145	train
mol_1146	train
mol_1147	train
mol_1148	train
mol_1149	train
mol_1150	train
mol_1151	train
mol_1152	train
mol_1153	train
mol_1154	train
mol_1155	train
mol_1156	train
mol_1157	train
mol_1158	train
mol_1159	val
mol_1160	test
mol_1161	val
mol_1162	train
mol_1163	train
mol_1164	train
mol_1165	val
mol_1166	train
mol_1167	train
mol_1168	train
mol_1169	val
mol_1170	val
mol_1171	test
mol_1172	val
mol_1173	train
mol_1174	train
mol_1175	train
mol_1176	test
mol_1177	train
mol_1178	val
mol_1179	train
mol_1180	train
mol_1181	train
mol_1182	val
mol_1183	train
mol_1184	train
mol_1185	test
mol_1186	val
mol_1187	test
mol_1188	train
mol_1189	train
mol_1190	train
mol_1191	train
mol_1192	train
mol_1193	train
mol_1194	train
mol_1195	val
mol_1196	test
mol_1197	train
mol_1198	val
mol_1199	val
mol_1200	train
mol_1201	val
mol_1202	train
mol_1203	val
mol_1204	train
mol_1205	train
mol_1206	train
mol_1207	train
mol_1208	val
mol_1209	train
mol_1210	val
mol_1211	val
mol_1212	val
mol_1213	train
mol_1214	train
mol_1215	train
mol_1216	train
mol_1217	train
mol_1218	val
mol_1219	train
mol_1220	test
mol_1221	train
mol_1222	train
mol_1223	val
mol_1224	train
mol_1225	train
mol_1226	val
mol_1227	train
mol_1228	train
mol_1229	train
mol_1230	train
mol_1231	train
mol_1232	test
mol_1233	val
mol_1234	val
mol_1235	test
mol_1236	train
mol_1237	train
mol_1238	val
mol_1239	train
mol_1240	train
mol_1241	val
mol_1242	train
mol_1243	train
mol_1244	val
mol_1245	val
mol_1246	train
mol_1247	test
mol_1248	val
mol_1249	train
mol_1250	train
mol_1251	train
mol_1252	train
mol_1253	train
mol_1254	train
mol_1255	test
mol_1256	train
mol_1257	train
mol_1258	val
mol_1259	val
mol_1260	train
mol_1261	train
mol_1262	val
mol_1263	val
mol_1264	val
mol_1265	test
mol_1266	train
mol_1267	train
mol_1268	val
mol_1269	train
mol_1270	train
mol_1271	train
mol_1272	train
mol_1273	train
mol_1274	train
mol_1275	train
mol_1276	val
mol_1277	test
mol_1278	test
mol_1279	train
mol_1280	train
mol_1281	train
mol_1282	val
mol_1283	train
mol_1284	train
mol_1285	train
mol_1286	val
mol_1287	val
mol_1288	train
mol_1289	train
mol_1290	val
mol_1291	train
mol_1292	test
mol_1293	train
mol_1294	train
mol_1295	test
mol_1296	train
mol_1297	val
mol_1298	train
mol_1299	val
mol_1300	train
mol_1301	val
mol_1302	val
mol_1303	val
mol_1304	test
mol_1305	test
mol_1306	train
mol_1307	train
mol_1308	train
mol_1309	val
mol_1310	train
mol_1311	train
mol_1312	train
mol_1313	val
mol_1314	train
mol_1315	train
mol_1316	train
mol_1317	train
mol_1318	train
mol_1319	val
mol_1320	val
mol_1321	train
mol_1322	train
mol_1323	train
mol_1324	train
mol_1325	train
mol_1326	train
mol_1327	train
mol_1328	val
mol_1329	train
mol_1330	val
mol_1331	train
mol_1332	val
mol_1333	train
mol_1334	train
mol_1335	train
mol_1336	train
mol_1337	train
mol_1338	val
mol_1339	train
mol_1340	train
mol_1341	val
mol_1342	train
mol_1343	train
mol_1344	test
mol_1345	train
mol_1346	train
mol_1347	train
mol_1348	train
mol_1349	train
mol_1350	val
mol_1351	val
mol_1352	train
mol_1353	train
mol_1354	val
mol_1355	train
mol_1356	test
mol_1357	train
mol_1358	train
mol_1359	val
mol_1360	train
mol_1361	val
mol_1362	train
mol_1363	train
mol_1364	train
mol_1365	train
mol_1366	train
mol_1367	train
mol_1368	test
mol_1369	train
mol_1370	val
mol_1371	val
mol_1372	train
mol_1373	train
mol_1374	train
mol_1375	train
mol_1376	val
mol_1377	train
mol_1378	train
mol_1379	train
mol_1380	train
mol_1381	train
mol_1382	train
mol_1383	train
mol_1384	test
mol_1385	train
mol_1386	train
mol_1387	train
mol_1388	test
mol_1389	val
mol_1390	train
mol_1391	train
mol_1392	train
mol_1393	train
mol_1394	val
mol_1395	train
mol_1396	train
mol_1397	train
mol_1398	val
mol_1399	test
mol_1400	train
mol_1401	val
mol_1402	train
mol_1403	train
mol_1404	train
mol_1405	train
mol_1406	train
mol_1407	train
mol_1408	train
mol_1409	train
mol_1410	test
mol_1411	train
mol_1412	val
mol_1413	train
mol_1414	train
mol_1415	test
mol_1416	train
mol_1417	test
mol_1418	train
mol_1419	val
mol_1420	train
mol_1421	train
mol_1422	train
mol_1423	train
mol_1424	train
mol_1425	train
mol_1426	val
mol_1427	val
mol_1428	test
mol_1429	train
mol_1430	val
mol_1431	train
mol_1432	train
mol_1433	val
mol_1434	test
mol_1435	val
mol_1436	train
mol_1437	train
mol_1438	train
mol_1439	train
mol_1440	train
mol_1441	train
mol_1442	train
mol_1443	val
mol_1444	train
mol_1445	val
mol_1446	train
mol_1447	val
mol_1448	test
mol_1449	val
mol_1450	train
mol_1451	test
mol_1452	train
mol_1453	val
mol_1454	train
mol_1455	train
mol_1456	train
mol_1457	train
mol_1458	train
mol_1459	train
mol_1460	train
mol_1461	val
mol_1462	train
mol_1463	val
mol_1464	train
mol_1465	val
mol_1466	train
mol_1467	train
mol_1468	train
mol_1469	val
mol_1470	val
mol_1471	train
mol_1472	train
mol_1473	val
mol_1474	train
mol_1475	val
mol_1476	train
mol_1477	train
mol_1478	train
mol_1479	train
mol_1480	train
mol_1481	train
mol_1482	test
mol_1483	test
mol_1484	test
mol_1485	train
mol_1486	train
mol_1487	test
mol_1488	train
mol_1489	train
mol_1490	train
mol_1491	val
mol_1492	train
mol_1493	val
mol_1494	train
mol_1495	train
mol_1496	val
mol_1497	train
mol_1498	train
mol_1499	train
mol_1500	train
mol_1501	train
mol_1502	test
mol_1503	train
mol_1504	train
mol_1505	val
mol_1506	train
mol_1507	train
mol_1508	train
mol_1509	test
mol_1510	train
mol_1511	train
mol_1512	train
mol_1513	train
mol_1514	train
mol_1515	val
mol_1516	val
mol_1517	train
mol_1518	train
mol_1519	train
mol_1520	test
mol_1521	train
mol_1522	test
mol_1523	train
mol_1524	train
mol_1525	train
mol_1526	train
mol_1527	train
mol_1528	train
mol_1529	test
mol_1530	train
mol_1531	val
mol_1532	train
mol_1533	train
mol_1534	train
mol_1535	train
mol_1536	val
mol_1537	train
mol_1538	train
mol_1539	train
mol_1540	train
mol_1541	train
mol_1542	train
mol_1543	train
mol_1544	train
mol_1545	val
mol_1546	train
mol_1547	train
mol_1548	train
mol_1549	train
mol_1550	train
mol_1551	val
mol_1552	train
mol_1553	train
mol_1554	train
mol_1555	val
mol_1556	train
mol_1557	val
mol_1558	val
mol_1559	train
mol_1560	val
mol_1561	train
mol_1562	train
mol_1563	train
mol_1564	train
mol_1565	train
mol_1566	train
mol_1567	train
mol_1568	train
mol_1569	train
mol_1570	train
mol_1571	train
mol_1572	val
mol_1573	test
mol_1574	train
mol_1575	train
mol_1576	train
mol_1577	train
mol_1578	val
mol_1579	val
mol_1580	train
mol_1581	train
mol_1582	train
mol_1583	train
mol_1584	train
mol_1585	train
mol_1586	train
mol_1587	train
mol_1588	val
mol_1589	test
mol_1590	train
mol_1591	train
mol_1592	train
mol_1593	test
mol_1594	train
mol_1595	train
mol_1596	val
mol_1597	test
mol_1598	val
mol_1599	train
mol_1600	train
mol_1601	test
mol_1602	train
mol_1603	train
mol_1604	train
mol_1605	train
mol_1606	train
mol_1607	train
mol_1608	train
mol_1609	train
mol_1610	train
mol_1611	train
mol_1612	val
mol_1613	train
mol_1614	train
mol_1615	val
mol_1616	val
mol_1617	train
mol_1618	val
mol_1619	val
mol_1620	train
mol_1621	train
mol_1622	train
mol_1623	val
mol_1624	train
mol_1625	train
mol_1626	train
mol_1627	val
mol_1628	train
mol_1629	train
mol_1630	train
mol_1631	val
mol_1632	train
mol_1633	train
mol_1634	train
mol_1635	train
mol_1636	val
mol_1637	train
mol_1638	val
mol_1639	test
mol_1640	train
mol_1641	train
mol_1642	train
mol_1643	val
mol_1644	train
mol_1645	train
mol_1646	train
mol_1647	val
mol_1648	train
mol_1649	train
mol_1650	train
mol_1651	train
mol_1652	val
mol_1653	train
mol_1654	train
mol_1655	train
mol_1656	test
mol_1657	train
mol_1658	train
mol_1659	train
mol_1660	val
mol_1661	train
mol_1662	train
mol_1663	val
mol_1664	train
mol_1665	train
mol_1666	train
mol_1667	val
mol_1668	train
mol_1669	train
mol_1670	train
mol_1671	train
mol_1672	val
mol_1673	train
mol_1674	train
mol_1675	test
mol_1676	train
mol_1677	train
mol_1678	train
mol_1679	train
mol_1680	train
mol_1681	train
mol_1682	train
mol_1683	train
mol_1684	train
mol_1685	val
mol_1686	train
mol_1687	train
mol_1688	train
mol_1689	train
mol_1690	train
mol_1691	val
mol_1692	train
mol_1693	train
mol_1694	train
mol_1695	train
mol_1696	train
mol_1697	train
mol_1698	train
mol_1699	train
mol_1700	val
mol_1701	val
mol_1702	train
mol_1703	train
mol_1704	train
mol_1705	val
mol_1706	train
mol_1707	test
mol_1708	test
mol_1709	train
mol_1710	train
mol_1711	test
mol_1712	val
mol_1713	train
mol_1714	train
mol_1715	train
mol_1716	val
mol_1717	val
mol_1718	val
mol_1719	train
mol_1720	train
mol_1721	train
mol_1722	val
mol_1723	test
mol_1724	train
mol_1725	train
mol_1726	train
mol_1727	train
mol_1728	train
mol_1729	train
mol_1730	train
mol_1731	train
mol_1732	train
mol_1733	test
mol_1734	train
mol_1735	val
mol_1736	train
mol_1737	val
mol_1738	train
mol_1739	test
mol_1740	train
mol_1741	train
mol_1742	train
mol_1743	train
mol_1744	val
mol_1745	train
mol_1746	val
mol_1747	val
mol_1748	train
mol_1749	train
mol_1750	train
mol_1751	train
mol_1752	val
mol_1753	train
mol_1754	train
mol_1755	train
mol_1756	test
mol_1757	train
mol_1758	train
mol_1759	train
mol_1760	train
mol_1761	train
mol_1762	train
mol_1763	train
mol_1764	val
mol_1765	train
mol_1766	train
mol_1767	train
mol_1768	train
mol_1769	train
mol_1770	train
mol_1771	train
mol_1772	train
mol_1773	val
mol_1774	train
mol_1775	train
mol_1776	train
mol_1777	val
mol_1778	train
mol_1779	test
mol_1780	val
mol_1781	train
mol_1782	train
mol_1783	train
mol_1784	test
mol_1785	train
mol_1786	train
mol_1787	train
mol_1788	val
mol_1789	test
mol_1790	train
mol_1791	test
mol_1792	train
mol_1793	train
mol_1794	train
mol_1795	train
mol_1796	train
mol_1797	train
mol_1798	test
mol_1799	train
mol_1800	train
mol_1801	train
mol_1802	train
mol_1803	train
mol_1804	train
mol_1805	train
mol_1806	train
mol_1807	train
mol_1808	train
mol_1809	train
mol_1810	train
mol_1811	train
mol_1812	train
mol_1813	val
mol_1814	train
mol_1815	val
mol_1816	test
mol_1817	train
mol_1818	val
mol_1819	train
mol_1820	val
mol_1821	train
mol_1822	train
mol_1823	train
mol_1824	train
mol_1825	train
mol_1826	test
mol_1827	train
mol_1828	train
mol_1829	train
mol_1830	train
mol_1831	train
mol_1832	train
mol_1833	val
mol_1834	train
mol_1835	train
mol_1836	val
mol_1837	val
mol_1838	train
mol_1839	test
mol_1840	train
mol_1841	val
mol_1842	train
mol_1843	train
mol_1844	train
mol_1845	val
mol_1846	test
mol_1847	train
mol_1848	train
mol_1849	train
mol_1850	train
mol_1851	val
mol_1852	train
mol_1853	train
mol_1854	train
mol_1855	train
mol_1856	val
mol_1857	val
mol_1858	train
mol_1859	val
mol_1860	train
mol_1861	train
mol_1862	train
mol_1863	val
mol_1864	test
mol_1865	train
mol_1866	train
mol_1867	val
mol_1868	val
mol_1869	train
mol_1870	train
mol_1871	train
mol_1872	train
