ID	Split
mol_238	train
mol_239	val
mol_240	train
mol_241	train
mol_242	train
mol_243	val
mol_244	train
mol_245	train
mol_246	train
mol_247	val
mol_248	train
mol_249	train
mol_250	train
mol_251	train
mol_252	train
mol_253	train
mol_254	val
mol_255	train
mol_256	val
mol_257	train
mol_258	val
mol_259	train
mol_260	train
mol_261	train
mol_262	train
mol_263	val
mol_264	train
mol_265	val
mol_266	train
mol_267	train
mol_268	train
mol_269	train
mol_270	train
mol_271	train
mol_272	val
mol_273	val
mol_274	train
mol_275	val
mol_276	train
mol_277	val
mol_278	train
mol_279	train
mol_280	train
mol_281	train
mol_282	train
mol_283	train
mol_284	val
mol_285	train
mol_286	train
mol_287	train
mol_288	val
mol_289	train
mol_290	train
mol_291	train
mol_292	train
mol_293	val
mol_294	train
mol_295	train
mol_296	train
mol_297	train
mol_298	train
mol_299	train
mol_300	train
mol_301	val
mol_302	train
mol_303	train
mol_304	train
mol_305	train
mol_306	val
mol_307	train
mol_308	val
mol_309	val
mol_310	train
mol_311	test
mol_312	train
mol_313	train
mol_314	train
mol_315	train
mol_316	test
mol_317	train
mol_318	train
mol_319	train
mol_320	train
mol_321	train
mol_322	train
mol_323	train
mol_324	train
mol_325	train
mol_326	train
mol_327	train
mol_328	train
mol_329	test
mol_330	train
mol_331	train
mol_332	train
mol_333	train
mol_334	train
mol_335	train
mol_336	val
mol_337	train
mol_338	train
mol_339	train
mol_340	train
mol_341	train
mol_342	train
mol_343	train
mol_344	train
mol_345	train
mol_346	train
mol_347	train
mol_348	val
mol_349	val
mol_350	train
mol_351	val
mol_352	train
mol_353	train
mol_354	train
mol_355	test
mol_356	train
mol_357	train
mol_358	train
mol_359	test
mol_360	train
mol_361	train
mol_362	val
mol_363	train
mol_364	train
mol_365	train
mol_366	train
mol_367	val
mol_368	train
mol_369	train
mol_370	test
mol_371	train
mol_372	train
mol_373	train
mol_374	test
mol_375	train
mol_376	val
mol_377	train
mol_378	train
mol_379	train
mol_380	train
mol_381	train
mol_382	val
mol_383	train
mol_384	train
mol_385	train
mol_386	train
mol_387	train
mol_388	train
mol_389	train
mol_390	train
mol_391	train
mol_392	train
mol_393	test
mol_394	test
mol_395	train
mol_396	val
mol_397	train
mol_398	val
mol_399	train
mol_400	val
mol_401	train
mol_402	val
mol_403	val
mol_404	train
mol_405	train
mol_406	val
mol_407	train
mol_408	val
mol_409	train
mol_410	train
mol_411	val
mol_412	train
mol_413	train
mol_414	train
mol_415	val
mol_416	train
mol_417	train
mol_418	train
mol_419	train
mol_420	train
mol_421	train
mol_422	train
mol_423	train
mol_424	train
mol_425	train
mol_426	train
mol_427	val
mol_428	train
mol_429	train
mol_430	train
mol_431	train
mol_432	val
mol_433	test
mol_434	val
mol_435	train
mol_436	val
mol_437	val
mol_438	val
mol_439	train
mol_440	test
mol_441	train
mol_442	train
mol_443	train
mol_444	val
mol_445	train
mol_446	test
mol_447	train
mol_448	train
mol_449	train
mol_450	val
mol_451	train
mol_452	train
mol_453	train
mol_454	val
mol_455	train
mol_456	train
mol_457	train
mol_458	train
mol_459	train
mol_460	train
mol_461	train
mol_462	train
mol_463	test
mol_464	train
mol_465	train
mol_466	train
mol_467	val
mol_468	val
mol_469	train
mol_470	train
mol_471	train
mol_472	train
mol_473	val
mol_474	train
mol_475	val
mol_476	train
mol_477	val
mol_478	train
mol_479	test
mol_480	train
mol_481	val
mol_482	test
mol_483	train
mol_484	val
mol_485	train
mol_486	train
mol_487	train
mol_488	val
mol_489	train
mol_490	train
mol_491	train
mol_492	train
mol_493	val
mol_494	train
mol_495	train
mol_496	train
mol_497	val
mol_498	test
mol_499	train
mol_500	train
mol_501	train
mol_502	val
mol_503	train
mol_504	train
mol_505	val
mol_506	test
mol_507	train
mol_508	train
mol_509	train
mol_510	train
mol_511	train
mol_512	train
mol_513	train
mol_514	train
mol_515	val
mol_516	train
mol_517	val
mol_518	train
mol_519	train
mol_520	train
mol_521	val
mol_522	train
mol_523	train
mol_524	train
mol_525	train
mol_526	train
mol_527	train
mol_528	train
mol_529	val
mol_530	test
mol_531	val
mol_532	train
mol_533	train
mol_534	train
mol_535	val
mol_536	train
mol_537	train
mol_538	train
mol_539	test
mol_540	test
mol_541	train
mol_542	train
mol_543	train
mol_544	val
mol_545	train
mol_546	train
mol_547	val
mol_548	train
mol_549	train
mol_550	train
mol_551	test
mol_552	train
mol_553	train
mol_554	train
mol_555	test
mol_556	val
mol_557	train
mol_558	train
mol_559	train
mol_560	val
mol_561	train
mol_562	train
mol_563	train
mol_564	train
mol_565	train
mol_566	train
mol_567	train
mol_568	train
mol_569	train
mol_570	train
mol_571	train
mol_572	train
mol_573	train
mol_574	train
mol_575	train
mol_576	train
mol_577	train
mol_578	train
mol_579	train
mol_580	test
mol_581	train
mol_582	train
mol_583	train
mol_584	train
mol_585	train
mol_586	test
mol_587	train
mol_588	train
mol_589	train
mol_590	train
mol_591	train
mol_592	train
mol_593	train
mol_594	train
mol_595	train
mol_596	test
mol_597	val
mol_598	val
mol_599	train
mol_600	train
mol_601	val
mol_602	train
mol_603	train
mol_604	val
mol_605	train
mol_606	train
mol_607	train
mol_608	test
mol_609	train
mol_610	val
mol_611	train
mol_612	train
mol_613	train
mol_614	train
mol_615	train
mol_616	train
mol_617	train
mol_618	val
mol_619	train
mol_620	train
mol_621	train
mol_622	test
mol_623	train
mol_624	train
mol_625	train
mol_626	train
mol_627	train
mol_628	train
mol_629	train
mol_630	train
mol_631	train
mol_632	train
mol_633	train
mol_634	val
mol_635	train
mol_636	train
mol_637	train
mol_638	train
mol_639	train
mol_640	train
mol_641	train
mol_642	train
mol_643	train
mol_644	train
mol_645	train
mol_646	val
mol_647	train
mol_648	test
mol_649	train
mol_650	val
mol_651	train
mol_652	val
mol_653	train
mol_654	train
mol_655	train
mol_656	train
mol_657	test
mol_658	train
mol_659	train
mol_660	val
mol_661	val
mol_662	val
mol_663	train
mol_664	train
mol_665	train
mol_666	train
mol_667	val
mol_668	train
mol_669	val
mol_670	train
mol_671	val
mol_672	train
mol_673	val
mol_674	train
mol_675	val
mol_676	train
mol_677	train
mol_678	train
mol_679	train
mol_680	val
mol_681	train
mol_682	train
mol_683	val
mol_684	train
mol_685	train
mol_686	val
mol_687	val
mol_688	train
mol_689	train
mol_690	val
mol_691	train
mol_692	train
mol_693	train
mol_694	train
mol_695	train
mol_696	train
mol_697	train
mol_698	train
mol_699	train
mol_700	train
mol_701	train
mol_702	train
mol_703	train
mol_704	train
mol_705	train
mol_706	train
mol_707	val
mol_708	train
mol_709	train
mol_710	train
mol_711	val
mol_712	val
mol_713	val
mol_714	val
mol_715	train
mol_716	train
mol_717	train
mol_718	train
mol_719	val
mol_720	train
mol_721	train
mol_722	train
mol_723	train
mol_724	train
mol_725	val
mol_726	train
mol_727	train
mol_728	train
mol_729	val
mol_730	train
mol_731	val
mol_732	train
mol_733	train
mol_734	train
mol_735	train
mol_736	train
mol_737	val
mol_738	test
mol_739	train
mol_740	train
mol_741	train
mol_742	val
mol_743	train
mol_744	train
mol_745	test
mol_746	train
mol_747	train
mol_748	train
mol_749	train
mol_750	test
mol_751	train
mol_752	train
mol_753	train
mol_754	train
mol_755	train
mol_756	train
mol_757	train
mol_758	train
mol_759	train
mol_760	train
mol_761	train
mol_762	train
mol_763	val
mol_764	train
mol_765	train
mol_766	train
mol_767	train
mol_768	train
mol_769	train
mol_770	train
mol_771	val
mol_772	test
mol_773	train
mol_774	train
mol_775	val
mol_776	train
mol_777	test
mol_778	test
mol_779	val
mol_780	train
mol_781	val
mol_782	train
mol_783	train
mol_784	train
mol_785	train
mol_786	val
mol_787	train
mol_788	val
mol_789	train
mol_790	train
mol_791	train
mol_792	val
mol_793	train
mol_794	train
mol_795	train
mol_796	test
mol_797	val
mol_798	val
mol_799	train
mol_800	val
mol_801	train
mol_802	train
mol_803	test
mol_804	train
mol_805	train
mol_806	train
mol_807	test
mol_808	val
mol_809	train
mol_810	train
mol_811	train
mol_812	train
mol_813	train
mol_814	train
mol_815	train
mol_816	train
mol_817	train
mol_818	train
mol_819	test
mol_820	train
mol_821	val
mol_822	train
mol_823	test
mol_824	train
mol_825	train
mol_826	test
mol_827	train
mol_828	train
mol_829	train
mol_830	test
mol_831	train
mol_832	train
mol_833	train
mol_834	val
mol_835	train
mol_836	val
mol_837	train
mol_838	train
mol_839	val
mol_840	train
mol_841	val
mol_842	train
mol_843	train
mol_844	train
mol_845	train
mol_846	train
mol_847	train
mol_848	train
mol_849	val
mol_850	val
mol_851	val
mol_852	test
mol_853	train
mol_854	val
mol_855	train
mol_856	val
mol_857	train
mol_858	train
mol_859	train
mol_860	train
mol_861	train
mol_862	val
mol_863	train
mol_864	train
mol_865	val
mol_866	val
mol_867	test
mol_868	val
mol_869	val
mol_870	train
mol_871	train
mol_872	val
mol_873	train
mol_874	train
mol_875	train
mol_876	train
mol_877	train
mol_878	train
mol_879	train
mol_880	train
mol_881	train
mol_882	train
mol_883	test
mol_884	test
mol_885	train
mol_886	val
mol_887	train
mol_888	val
mol_889	val
mol_890	train
mol_891	train
mol_892	val
mol_893	train
mol_894	train
mol_895	train
mol_896	train
mol_897	train
mol_898	train
mol_899	train
mol_900	val
mol_901	val
mol_902	train
mol_903	train
mol_904	val
mol_905	train
mol_906	train
mol_907	val
mol_908	val
mol_909	train
mol_910	val
mol_911	train
mol_912	train
mol_913	val
mol_914	train
mol_915	val
mol_916	val
mol_917	val
mol_918	val
mol_919	val
mol_920	train
mol_921	train
mol_922	train
mol_923	train
mol_924	train
mol_925	train
mol_926	train
mol_927	train
mol_928	train
mol_929	train
mol_930	train
mol_931	train
mol_932	train
mol_933	train
mol_934	train
mol_935	val
mol_936	train
mol_937	train
mol_938	val
mol_939	train
mol_940	test
mol_941	train
mol_942	val
mol_943	train
mol_944	train
mol_945	train
mol_946	train
mol_947	val
mol_948	train
mol_949	train
mol_950	val
mol_951	val
mol_952	train
mol_953	val
mol_954	val
mol_955	train
mol_956	val
mol_957	train
mol_958	train
mol_959	train
mol_960	train
mol_961	val
mol_962	train
mol_963	train
mol_964	train
mol_965	train
mol_966	train
mol_967	val
mol_968	train
mol_969	train
mol_970	train
mol_971	train
mol_972	train
mol_973	train
mol_974	train
mol_975	train
mol_976	train
mol_977	val
mol_978	train
mol_979	train
mol_980	train
mol_981	test
mol_982	train
mol_983	train
mol_984	train
mol_985	train
mol_986	train
mol_987	train
mol_988	train
mol_989	train
mol_990	train
mol_991	val
mol_992	train
mol_993	val
mol_994	train
mol_995	train
mol_996	train
mol_997	train
mol_998	train
mol_999	train
mol_1000	train
mol_1001	train
mol_1002	train
mol_1003	train
mol_1004	val
mol_1005	train
mol_1006	train
mol_1007	train
mol_1008	train
mol_1009	train
mol_1010	train
mol_1011	train
mol_1012	train
mol_1013	train
mol_1014	train
mol_1015	train
mol_1016	train
mol_1017	val
mol_1018	val
mol_1019	train
mol_1020	val
mol_1021	train
mol_1022	train
mol_1023	val
mol_1024	train
mol_1025	test
mol_1026	train
mol_1027	val
mol_1028	train
mol_1029	train
mol_1030	val
mol_1031	val
mol_1032	train
mol_1033	train
mol_1034	train
mol_1035	train
mol_1036	train
mol_1037	train
mol_1038	train
mol_1039	val
mol_1040	train
mol_1041	train
mol_1042	train
mol_1043	train
mol_1044	train
mol_1045	train
mol_1046	train
mol_1047	train
mol_1048	train
mol_1049	train
mol_1050	val
mol_1051	val
mol_1052	train
mol_1053	train
mol_1054	train
mol_1055	train
mol_1056	test
mol_1057	val
mol_1058	train
mol_1059	train
mol_1060	train
mol_1061	val
mol_1062	train
mol_1063	val
mol_1064	train
mol_1065	train
mol_1066	train
mol_1067	train
mol_1068	train
mol_1069	val
mol_1070	test
mol_1071	train
mol_1072	train
mol_1073	train
mol_1074	test
mol_1075	train
mol_1076	val
mol_1077	val
mol_1078	val
mol_1079	train
mol_1080	train
mol_1081	train
mol_1082	train
mol_1083	test
mol_1084	train
mol_1085	train
mol_1086	train
mol_1087	val
mol_1088	train
mol_1089	test
mol_1090	train
mol_1091	val
mol_1092	train
mol_1093	train
mol_1094	train
mol_1095	train
mol_1096	train
mol_1097	train
mol_1098	train
mol_1099	train
mol_1100	train
mol_1101	val
mol_1102	train
mol_1103	train
mol_1104	train
mol_1105	train
mol_1106	train
mol_1107	test
mol_1108	val
mol_1109	train
mol_1110	val
mol_1111	train
mol_1112	test
mol_1113	train
mol_1114	train
mol_1115	val
mol_1116	val
mol_1117	train
mol_1118	val
mol_1119	train
mol_1120	val
mol_1121	train
mol_1122	train
mol_1123	train
mol_1124	val
mol_1125	test
mol_1126	train
mol_1127	train
mol_1128	train
mol_1129	train
mol_1130	train
mol_1131	train
mol_1132	train
mol_1133	train
mol_1134	val
mol_1135	train
mol_1136	train
mol_1137	val
mol_1138	train
mol_1139	train
mol_1140	train
mol_1141	test
mol_1142	val
mol_1143	train
mol_1144	val
mol_1145	train
mol_1146	train
mol_1147	train
mol_1148	train
mol_1149	train
mol_1150	val
mol_1151	train
mol_1152	train
mol_1153	train
mol_1154	train
mol_1155	test
mol_1156	val
mol_1157	val
mol_1158	train
mol_1159	val
mol_1160	val
mol_1161	val
mol_1162	train
mol_1163	train
mol_1164	test
mol_1165	train
mol_1166	train
mol_1167	train
mol_1168	train
mol_1169	train
mol_1170	test
mol_1171	val
mol_1172	val
mol_1173	test
mol_1174	train
mol_1175	train
mol_1176	val
mol_1177	train
mol_1178	train
mol_1179	train
mol_1180	train
mol_1181	train
mol_1182	train
mol_1183	train
mol_1184	train
mol_1185	val
mol_1186	train
mol_1187	test
mol_1188	train
mol_1189	test
mol_1190	val
mol_1191	test
mol_1192	train
mol_1193	train
mol_1194	train
mol_1195	train
mol_1196	train
mol_1197	val
mol_1198	train
mol_1199	val
mol_1200	train
mol_1201	val
mol_1202	train
mol_1203	train
mol_1204	train
mol_1205	train
mol_1206	train
mol_1207	train
mol_1208	train
mol_1209	val
mol_1210	val
mol_1211	val
mol_1212	train
mol_1213	train
mol_1214	train
mol_1215	train
mol_1216	train
mol_1217	test
mol_1218	train
mol_1219	val
mol_1220	train
mol_1221	train
mol_1222	train
mol_1223	train
mol_1224	train
mol_1225	train
mol_1226	train
mol_1227	train
mol_1228	train
mol_1229	train
mol_1230	val
mol_1231	train
mol_1232	val
mol_1233	train
mol_1234	train
mol_1235	train
mol_1236	train
mol_1237	val
mol_1238	val
mol_1239	test
mol_1240	val
mol_1241	train
mol_1242	train
mol_1243	train
mol_1244	train
mol_1245	train
mol_1246	train
mol_1247	train
mol_1248	train
mol_1249	test
mol_1250	train
mol_1251	train
mol_1252	train
mol_1253	train
mol_1254	train
mol_1255	train
mol_1256	val
mol_1257	train
mol_1258	train
mol_1259	train
mol_1260	train
mol_1261	train
mol_1262	train
mol_1263	val
mol_1264	train
mol_1265	train
mol_1266	train
mol_1267	train
mol_1268	train
mol_1269	train
mol_1270	train
mol_1271	train
mol_1272	val
mol_1273	val
mol_1274	train
mol_1275	val
mol_1276	train
mol_1277	train
mol_1278	train
mol_1279	val
mol_1280	train
mol_1281	train
mol_1282	train
mol_1283	train
mol_1284	train
mol_1285	train
mol_1286	train
mol_1287	train
mol_1288	train
mol_1289	train
mol_1290	test
mol_1291	train
mol_1292	train
mol_1293	train
mol_1294	train
mol_1295	train
mol_1296	val
mol_1297	train
mol_1298	train
mol_1299	val
mol_1300	test
mol_1301	test
mol_1302	train
mol_1303	train
mol_1304	train
mol_1305	train
mol_1306	test
mol_1307	train
mol_1308	train
mol_1309	train
mol_1310	val
mol_1311	train
mol_1312	train
mol_1313	train
mol_1314	val
mol_1315	test
mol_1316	val
mol_1317	train
mol_1318	train
mol_1319	val
mol_1320	train
mol_1321	train
mol_1322	train
mol_1323	train
mol_1324	train
mol_1325	train
mol_1326	train
mol_1327	train
mol_1328	val
mol_1329	val
mol_1330	train
mol_1331	val
mol_1332	train
mol_1333	train
mol_1334	train
mol_1335	test
mol_1336	train
mol_1337	train
mol_1338	test
mol_1339	train
mol_1340	train
mol_1341	train
mol_1342	train
mol_1343	test
mol_1344	train
mol_1345	train
mol_1346	train
mol_1347	train
mol_1348	train
mol_1349	train
mol_1350	train
mol_1351	train
mol_1352	train
mol_1353	train
mol_1354	train
mol_1355	train
mol_1356	train
mol_1357	test
mol_1358	train
mol_1359	train
mol_1360	test
mol_1361	train
mol_1362	train
mol_1363	train
mol_1364	train
mol_1365	train
mol_1366	train
mol_1367	test
mol_1368	train
mol_1369	train
mol_1370	train
mol_1371	test
mol_1372	val
mol_1373	train
mol_1374	test
mol_1375	train
mol_1376	test
mol_1377	train
mol_1378	val
mol_1379	val
mol_1380	val
mol_1381	test
mol_1382	test
mol_1383	train
mol_1384	train
mol_1385	train
mol_1386	train
mol_1387	train
mol_1388	test
mol_1389	train
mol_1390	val
mol_1391	val
mol_1392	val
mol_1393	test
mol_1394	train
mol_1395	val
mol_1396	train
mol_1397	train
mol_1398	train
mol_1399	train
mol_1400	train
mol_1401	train
mol_1402	train
mol_1403	train
mol_1404	train
mol_1405	train
mol_1406	train
mol_1407	val
mol_1408	train
mol_1409	train
mol_1410	val
mol_1411	val
mol_1412	train
mol_1413	val
mol_1414	val
mol_1415	val
mol_1416	train
mol_1417	train
mol_1418	val
mol_1419	train
mol_1420	train
mol_1421	val
mol_1422	val
mol_1423	val
mol_1424	test
mol_1425	train
mol_1426	test
mol_1427	train
mol_1428	val
mol_1429	train
mol_1430	val
mol_1431	train
mol_1432	train
mol_1433	train
mol_1434	test
mol_1435	train
mol_1436	train
mol_1437	train
mol_1438	train
mol_1439	train
mol_1440	train
mol_1441	train
mol_1442	train
mol_1443	train
mol_1444	train
mol_1445	train
mol_1446	val
mol_1447	train
mol_1448	val
mol_1449	train
mol_1450	train
mol_1451	train
mol_1452	val
mol_1453	train
mol_1454	train
mol_1455	train
mol_1456	test
mol_1457	val
mol_1458	train
mol_1459	train
mol_1460	train
mol_1461	train
mol_1462	val
mol_1463	val
mol_1464	train
mol_1465	test
mol_1466	train
mol_1467	val
mol_1468	train
mol_1469	train
mol_1470	val
mol_1471	train
mol_1472	val
mol_1473	train
mol_1474	train
mol_1475	val
mol_1476	val
mol_1477	train
mol_1478	train
mol_1479	train
mol_1480	train
mol_1481	test
mol_1482	train
mol_1483	val
mol_1484	val
mol_1485	test
mol_1486	train
mol_1487	train
mol_1488	train
mol_1489	train
mol_1490	val
mol_1491	train
mol_1492	test
mol_1493	test
mol_1494	val
mol_1495	train
mol_1496	train
mol_1497	train
mol_1498	train
mol_1499	train
mol_1500	val
mol_1501	train
mol_1502	val
mol_1503	val
mol_1504	val
mol_1505	train
mol_1506	train
mol_1507	test
mol_1508	val
mol_1509	train
mol_1510	val
mol_1511	train
mol_1512	val
mol_1513	train
mol_1514	train
mol_1515	train
mol_1516	train
mol_1517	train
mol_1518	test
mol_1519	train
mol_1520	train
mol_1521	test
mol_1522	train
mol_1523	train
mol_1524	train
mol_1525	train
mol_1526	train
mol_1527	train
mol_1528	train
mol_1529	val
mol_1530	train
mol_1531	train
mol_1532	train
mol_1533	train
mol_1534	train
mol_1535	train
mol_1536	train
mol_1537	train
mol_1538	test
mol_1539	train
mol_1540	val
mol_1541	train
mol_1542	train
mol_1543	train
mol_1544	train
mol_1545	val
mol_1546	train
mol_1547	train
mol_1548	train
mol_1549	train
mol_1550	train
mol_1551	train
mol_1552	train
mol_1553	train
mol_1554	train
mol_1555	val
mol_1556	train
mol_1557	train
mol_1558	train
mol_1559	val
mol_1560	train
mol_1561	val
mol_1562	test
mol_1563	train
mol_1564	val
mol_1565	train
mol_1566	train
mol_1567	train
mol_1568	val
mol_1569	train
mol_1570	val
mol_1571	train
mol_1572	train
mol_1573	train
mol_1574	val
mol_1575	test
mol_1576	train
mol_1577	train
mol_1578	train
mol_1579	train
mol_1580	train
mol_1581	train
mol_1582	train
mol_1583	train
mol_1584	train
mol_1585	train
mol_1586	train
mol_1587	val
mol_1588	train
mol_1589	test
mol_1590	train
mol_1591	train
mol_1592	train
mol_1593	train
mol_1594	val
mol_1595	train
mol_1596	train
mol_1597	train
mol_1598	val
mol_1599	train
mol_1600	train
mol_1601	train
mol_1602	val
mol_1603	train
mol_1604	train
mol_1605	train
mol_1606	train
mol_1607	val
mol_1608	train
mol_1609	train
mol_1610	train
mol_1611	train
mol_1612	train
mol_1613	val
mol_1614	train
mol_1615	train
mol_1616	train
mol_1617	val
mol_1618	train
mol_1619	train
mol_1620	train
mol_1621	train
mol_1622	train
mol_1623	train
mol_1624	val
mol_1625	train
mol_1626	train
mol_1627	train
mol_1628	val
mol_1629	train
mol_1630	val
mol_1631	val
mol_1632	train
mol_1633	train
mol_1634	train
mol_1635	train
mol_1636	train
mol_1637	train
mol_1638	train
mol_1639	test
mol_1640	train
mol_1641	train
mol_1642	train
mol_1643	train
mol_1644	train
mol_1645	train
mol_1646	train
mol_1647	train
mol_1648	test
mol_1649	val
mol_1650	train
mol_1651	train
mol_1652	train
mol_1653	train
mol_1654	train
mol_1655	train
mol_1656	train
mol_1657	train
mol_1658	train
mol_1659	val
mol_1660	train
mol_1661	test
mol_1662	train
mol_1663	test
mol_1664	train
mol_1665	train
mol_1666	train
mol_1667	train
mol_1668	train
mol_1669	train
mol_1670	train
mol_1671	val
mol_1672	train
mol_1673	test
mol_1674	train
mol_1675	train
mol_1676	train
mol_1677	train
mol_1678	train
mol_1679	train
mol_1680	train
mol_1681	train
mol_1682	train
mol_1683	train
mol_1684	val
mol_1685	val
mol_1686	train
mol_1687	test
mol_1688	test
mol_1689	train
mol_1690	train
mol_1691	train
mol_1692	train
mol_1693	val
mol_1694	train
mol_1695	train
mol_1696	train
mol_1697	val
mol_1698	train
mol_1699	train
mol_1700	train
mol_1701	train
mol_1702	train
mol_1703	val
mol_1704	train
mol_1705	test
mol_1706	test
mol_1707	test
mol_1708	val
mol_1709	train
mol_1710	train
mol_1711	val
mol_1712	train
mol_1713	train
mol_1714	train
mol_1715	train
mol_1716	train
mol_1717	train
mol_1718	train
mol_1719	train
mol_1720	test
mol_1721	train
mol_1722	train
mol_1723	test
mol_1724	train
mol_1725	train
mol_1726	test
mol_1727	val
mol_1728	train
mol_1729	test
mol_1730	val
mol_1731	train
mol_1732	train
mol_1733	test
mol_1734	train
mol_1735	train
mol_1736	train
mol_1737	test
mol_1738	train
mol_1739	train
mol_1740	train
mol_1741	val
mol_1742	train
mol_1743	val
mol_1744	train
mol_1745	train
mol_1746	train
mol_1747	train
mol_1748	val
mol_1749	train
mol_1750	train
mol_1751	train
mol_1752	train
mol_1753	train
mol_1754	train
mol_1755	train
mol_1756	test
mol_1757	train
mol_1758	train
mol_1759	train
mol_1760	test
mol_1761	val
mol_1762	train
mol_1763	train
mol_1764	val
mol_1765	test
mol_1766	train
mol_1767	train
mol_1768	train
mol_1769	train
mol_1770	train
mol_1771	train
mol_1772	train
mol_1773	test
mol_1774	val
mol_1775	val
mol_1776	train
mol_1777	train
mol_1778	train
mol_1779	train
mol_1780	train
mol_1781	val
mol_1782	val
mol_1783	train
mol_1784	train
mol_1785	val
mol_1786	val
mol_1787	train
mol_1788	train
mol_1789	train
mol_1790	train
mol_1791	train
mol_1792	train
mol_1793	train
mol_1794	train
mol_1795	train
mol_1796	train
mol_1797	test
mol_1798	train
mol_1799	train
mol_1800	val
mol_1801	train
mol_1802	train
mol_1803	train
mol_1804	train
mol_1805	test
mol_1806	test
mol_1807	train
mol_1808	train
mol_1809	val
mol_1810	train
mol_1811	train
mol_1812	val
mol_1813	train
mol_1814	train
mol_1815	train
mol_1816	test
mol_1817	test
mol_1818	train
mol_1819	train
mol_1820	val
mol_1821	val
mol_1822	train
mol_1823	val
mol_1824	val
mol_1825	train
mol_1826	val
mol_1827	test
mol_1828	train
mol_1829	train
mol_1830	val
mol_1831	train
mol_1832	train
mol_1833	train
mol_1834	train
mol_1835	train
mol_1836	train
mol_1837	train
mol_1838	train
mol_1839	train
mol_1840	train
mol_1841	train
mol_1842	train
mol_1843	val
mol_1844	test
mol_1845	test
mol_1846	train
mol_1847	train
mol_1848	train
mol_1849	train
mol_1850	train
mol_1851	val
mol_1852	train
mol_1853	train
mol_1854	test
mol_1855	val
mol_1856	train
mol_1857	train
mol_1858	train
mol_1859	test
mol_1860	train
mol_1861	train
mol_1862	train
mol_1863	train
mol_1864	train
mol_1865	train
mol_1866	train
mol_1867	train
mol_1868	train
mol_1869	val
mol_1870	test
mol_1871	train
mol_1872	val
